,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,Total_Pts
402,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,291,Jack Harrison,EVE,MID,7.7,3.26,0.0,3.1,0.0,0.0,0.0,3.04,0.0,0.0,2.52,0.0,3.09,0.0,0.0,0.0,15.009999999999998
405,150,Callum Hudson-Odoi,FOR,MID,7.7,0.0,1.32,0.0,0.0,0.0,0.0,1.52,0.0,1.21,0.0,0.0,1.47,0.0,0.0,0.0,5.52
406,1233,Adam Smith,BOU,DEF,6.9,0.0,0.0,3.66,0.0,0.0,0.0,2.05,0.0,1.95,0.0,0.0,0.0,0.66,0.0,0.0,8.32
407,214,Mason Holgate,EVE,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,321,Jonny Evans,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.5,0.0,0.0,0.67,0.0,0.0,0.0,1.5100000000000002
409,484,Oliver Norwood,SHU,MID,7.0,0.0,0.0,3.03,0.0,0.0,2.81,0.0,0.0,4.27,0.0,0.0,2.22,0.0,0.0,0.0,12.33
410,1778,Wataru Endo,LIV,MID,7.3,0.0,0.0,0.0,1.04,0.0,0.0,1.01,0.0,1.07,0.0,0.0,0.0,0.0,1.04,0.0,4.16
411,3151,Facundo Buonanotte,BHA,MID,7.0,0.0,0.0,0.0,1.22,1.37,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,1.14,5.21
412,1692,Benoît Badiashile,CHE,DEF,8.4,2.68,0.0,3.51,0.0,0.0,0.0,0.0,2.94,0.0,3.0,0.0,3.28,0.0,0.0,0.0,15.409999999999998
413,555,Giovani Lo Celso,TOT,MID,7.6,2.2,2.28,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,2.02,0.0,2.74,0.0,0.0,11.89
414,597,Ben Johnson,WHU,DEF,7.2,0.17,0.0,0.0,0.3,0.0,0.0,0.34,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.43,1.54
415,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.34,0.0,0.0,0.0,0.5800000000000001
417,958,Will Hughes,CRY,MID,6.6,0.0,0.0,1.03,0.0,1.2,0.0,0.0,0.0,0.0,1.03,0.0,0.98,0.0,0.0,0.0,4.24
418,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,3376,Benson Manuel,BUR,MID,7.0,0.0,0.0,0.29,0.0,0.0,0.0,0.24,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,1.05
420,963,Ryan John Giles,LUT,DEF,6.9,0.62,0.0,0.76,0.0,0.0,0.0,0.62,0.0,0.83,0.0,0.0,0.59,0.0,0.0,0.0,3.42
421,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,916,Max Aarons,BOU,DEF,6.7,0.0,0.0,0.58,0.0,0.0,0.0,1.18,0.0,2.08,0.0,0.0,0.0,1.5,0.0,0.0,5.34
423,861,William Osula,SHU,FOR,6.6,0.0,0.0,0.23,0.0,0.0,0.2,0.0,0.0,0.26,0.0,0.0,0.22,0.0,0.0,0.0,0.91
424,1401,Mikkel Damsgaard,BRE,MID,6.9,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.13,0.0,0.0,0.0,3.62
425,26,Reiss Nelson,ARS,MID,6.8,0.0,0.0,0.0,0.4,0.0,0.0,0.32,0.0,0.0,0.0,0.48,0.0,0.47,0.0,0.0,1.67
426,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2414,Anass Zaroury,BUR,MID,7.0,0.0,0.0,0.21,0.0,0.0,0.0,0.18,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.89
428,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1028,Frank Onyeka,BRE,MID,6.5,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.73,0.0,1.33,0.0,0.0,0.0,4.68
431,265,Tom Cairney,FUL,MID,6.7,0.27,0.0,0.32,0.0,0.0,0.0,0.44,0.0,0.39,0.0,0.0,0.0,0.43,0.0,0.0,1.8499999999999999
432,1004,Nuno Tavares,FOR,DEF,7.1,0.0,0.2,0.0,0.0,0.0,0.0,0.31,0.0,0.23,0.0,0.0,0.33,0.0,0.0,0.0,1.07
433,1463,Kobbie Mainoo,MUN,MID,7.0,0.0,0.0,0.0,0.86,0.0,0.0,0.91,0.0,0.86,0.0,0.0,0.77,0.0,0.0,0.0,3.4
434,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1392,Orel Mangala,FOR,MID,6.7,0.0,1.71,0.0,0.0,0.0,0.0,1.76,0.0,1.63,0.0,0.0,1.77,0.0,0.0,0.0,6.869999999999999
436,3504,Ibrahim Sangaré,FOR,MID,7.1,0.0,2.79,0.0,0.0,0.0,0.0,3.16,0.0,2.72,0.0,0.0,3.11,0.0,0.0,0.0,11.78
437,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.0,0.0,0.31,0.0,0.47,0.0,0.0,0.39,0.0,0.0,0.47,0.0,0.0,0.0,1.64
438,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1387,Chris Richards,CRY,DEF,7.0,0.0,0.0,0.53,0.0,0.85,0.0,0.0,0.0,0.0,0.92,0.0,1.12,0.0,0.0,0.0,3.42
441,707,Andi Zeqiri,BHA,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1201,Rodrigo Bentancur,TOT,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,117,Jóhann Berg Guðmundsson,BUR,MID,7.0,0.0,0.0,1.57,0.0,0.0,0.0,1.32,0.0,1.36,0.0,0.0,1.15,0.0,0.0,0.0,5.4
444,1074,Lewis Dobbin,EVE,FOR,6.5,0.2,0.0,0.23,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.0,0.26,0.0,0.0,0.0,1.13
445,137,Malang Sarr,CHE,DEF,7.3,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.45999999999999996
446,1266,Rodrigo Muniz,FUL,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.56,0.0,0.0,0.0,0.69,0.0,0.0,1.74
447,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.44000000000000006
450,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,3196,Jhon Durán,AVL,MID,6.7,0.0,0.0,0.0,0.32,0.0,0.42,0.0,0.0,0.35,0.0,0.0,0.47,0.0,0.0,0.0,1.5599999999999998
452,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,384,Scott Carson,MCI,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,3471,Vinicius Souza,SHU,MID,6.7,0.0,0.0,2.17,0.0,0.0,2.01,0.0,0.0,2.11,0.0,0.0,1.61,0.0,0.0,0.0,7.8999999999999995
455,3186,Dango Ouattara,BOU,MID,6.8,0.0,0.0,1.11,0.0,0.0,0.0,0.95,0.0,1.07,0.0,0.0,0.0,0.96,0.0,0.0,4.09
456,3508,Nicolás Domínguez,FOR,MID,7.5,0.0,2.24,0.0,0.0,0.0,0.0,2.34,0.0,1.88,0.0,0.0,1.93,0.0,0.0,0.0,8.39
457,3401,Jordan Clark,LUT,MID,6.8,1.42,0.0,1.04,0.0,0.0,0.0,0.69,0.0,0.63,0.0,0.0,0.57,0.0,0.0,0.0,4.35
458,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.32,0.0,0.0,0.0,0.5700000000000001
459,3387,Reece Burke,LUT,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,6,Mohamed Elneny,ARS,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16
461,161,Ian Maatsen,CHE,MID,7.5,0.91,0.0,1.05,0.0,0.0,0.0,0.0,0.57,0.0,0.58,0.0,0.51,0.0,0.0,0.0,3.62
462,453,Emil Krafth,NEW,DEF,6.7,0.4,0.0,0.55,0.0,0.0,0.0,0.35,0.0,0.44,0.0,0.0,0.0,0.0,0.16,0.0,1.9
463,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.0,0.0,0.58,0.0,0.0,0.71,0.0,0.91,0.0,0.0,0.66,0.0,0.0,0.0,2.8600000000000003
466,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.28,0.0,0.0,0.0,0.38,0.0,0.42,0.0,0.0,0.42,0.0,0.0,0.0,1.5
467,338,Divock Origi,FOR,FOR,7.3,0.0,1.23,0.0,0.0,0.0,0.0,1.3,0.0,1.04,0.0,0.0,1.3,0.0,0.0,0.0,4.87
468,431,Teden Mengi,LUT,DEF,7.7,0.76,0.0,2.19,0.0,0.0,0.0,1.65,0.0,2.82,0.0,0.0,1.93,0.0,0.0,0.0,9.35
469,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3214,Naouirou Ahamada,CRY,MID,6.5,0.0,0.0,0.24,0.0,0.29,0.0,0.0,0.0,0.0,0.31,0.0,0.29,0.0,0.0,0.0,1.1300000000000001
471,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,197,Cheikhou Kouyaté,FOR,MID,6.8,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.74
474,628,Jonny Castro,WOL,DEF,7.3,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.36,0.0,0.33,0.0,0.45,0.0,0.0,0.0,1.53
475,1348,Keane Lewis-Potter,BRE,MID,7.2,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,1.64,0.0,1.36,0.0,0.0,0.0,4.28
476,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1246,Lewis Cook,BOU,MID,6.7,0.0,0.0,3.21,0.0,0.0,0.0,2.3,0.0,2.34,0.0,0.0,0.0,2.12,0.0,0.0,9.969999999999999
479,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,0.0,0.0,0.0,1.82,0.0,0.0,0.0,1.81,0.0,1.65,0.0,1.54,0.0,0.0,0.0,6.819999999999999
480,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14
481,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,3479,Nicolò Zaniolo,AVL,MID,7.2,0.0,0.0,0.0,1.41,0.0,2.03,0.0,0.0,1.43,0.0,0.0,1.88,0.0,0.0,0.0,6.749999999999999
483,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.37,0.0,0.0,0.0,0.39,0.0,0.38,0.0,0.0,0.4,0.0,0.0,0.0,1.54
487,3404,Dan Potts,LUT,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1160,Jarrell Quansah,LIV,DEF,7.0,0.0,0.0,0.0,0.32,0.0,0.0,0.42,0.0,0.6,0.0,0.0,0.0,0.0,0.54,0.0,1.88
489,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,504,Nathan Redmond,BUR,MID,7.1,0.0,0.0,0.42,0.0,0.0,0.0,0.31,0.0,0.41,0.0,0.0,0.4,0.0,0.0,0.0,1.54
491,3470,Alejo Véliz,TOT,FOR,7.2,0.29,0.38,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.53,0.0,0.78,0.0,0.0,2.52
492,3378,Hjalmar Ekdal,BUR,DEF,6.6,0.0,0.0,0.34,0.0,0.0,0.0,0.31,0.0,0.29,0.0,0.0,0.33,0.0,0.0,0.0,1.27
493,3389,Luke Freeman,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,874,Charlie Goode,BRE,DEF,6.5,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.51
496,1059,James Mcatee,SHU,MID,6.5,0.0,0.0,1.39,0.0,0.0,1.39,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,4.64
497,1104,Maxwel Cornet,WHU,MID,7.2,0.22,0.0,0.0,0.36,0.0,0.0,0.38,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.41,1.66
498,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,3478,Wilson Odobert,BUR,FOR,6.5,0.0,0.0,0.52,0.0,0.0,0.0,0.41,0.0,0.5,0.0,0.0,0.42,0.0,0.0,0.0,1.8499999999999999
502,229,André Gomes,EVE,MID,7.1,0.36,0.0,0.47,0.0,0.0,0.0,0.72,0.0,0.0,0.64,0.0,0.78,0.0,0.0,0.0,2.9699999999999998
503,473,Ben Osborn,SHU,MID,6.7,0.0,0.0,0.48,0.0,0.0,0.59,0.0,0.0,0.7,0.0,0.0,0.65,0.0,0.0,0.0,2.42
504,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.41,0.0,0.0,0.0,0.54,0.0,0.0,1.3
506,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,198,Jaïro Riedewald,CRY,MID,6.6,0.0,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.97
510,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,3374,Samuel Bastien,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,3464,Lesley Ugochukwu,CHE,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.39,0.0,0.49,0.0,0.0,0.0,1.2
513,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1027,Albert Sambi Lokonga,LUT,MID,6.8,0.21,0.0,0.72,0.0,0.0,0.0,1.15,0.0,1.65,0.0,0.0,1.62,0.0,0.0,0.0,5.35
518,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1309,Alexander Mighten,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2122,Anis Ben Slimane,SHU,MID,7.0,0.0,0.0,0.42,0.0,0.0,0.45,0.0,0.0,0.58,0.0,0.0,0.56,0.0,0.0,0.0,2.01
521,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,3394,Luke Berry,LUT,MID,6.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
523,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3460,Jacob Bruun Larsen,BUR,MID,7.0,0.0,0.0,1.44,0.0,0.0,0.0,1.09,0.0,1.17,0.0,0.0,1.01,0.0,0.0,0.0,4.71
526,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.39,0.0,0.0,0.0,0.25,0.0,0.35,0.0,0.0,0.27,0.0,0.0,0.0,1.26
527,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,3491,Murillo,FOR,MID,7.0,0.0,2.28,0.0,0.0,0.0,0.0,2.42,0.0,1.99,0.0,0.0,2.18,0.0,0.0,0.0,8.87
531,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,488,John Fleck,SHU,MID,6.8,0.0,0.0,1.41,0.0,0.0,1.41,0.0,0.0,1.59,0.0,0.0,1.37,0.0,0.0,0.0,5.78
533,3402,Gabriel Osho,LUT,DEF,6.9,0.62,0.0,2.0,0.0,0.0,0.0,1.48,0.0,2.72,0.0,0.0,1.78,0.0,0.0,0.0,8.6
534,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,891,Sergi Canós,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1325,Clément Lenglet,AVL,DEF,7.7,0.0,0.0,0.0,0.41,0.0,0.8,0.0,0.0,0.48,0.0,0.0,0.73,0.0,0.0,0.0,2.42
543,1321,Luis Sinisterra,BOU,MID,7.7,0.0,0.0,2.24,0.0,0.0,0.0,1.75,0.0,1.97,0.0,0.0,0.0,1.65,0.0,0.0,7.609999999999999
544,763,Jakub Moder,BHA,MID,6.7,0.0,0.0,0.0,0.63,0.68,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.49,2.4299999999999997
545,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,762,Amad Diallo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,806,Tyler Onyango,EVE,MID,6.8,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
552,1468,Gonzalo Montiel,FOR,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.53
553,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,915,Andrew Omobamidele,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
