,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,Total_Pts
100,588,Michail Antonio,WHU,FOR,7.7,0.0,2.79,3.59,0.0,0.0,0.0,0.0,2.8,0.0,2.62,0.0,0.0,0.0,3.28,2.54,0.0,0.0,0.0,3.21,2.73,2.9,2.7,0.0,2.79,3.13,2.8,37.879999999999995
101,230,Richarlison,TOT,FOR,8.0,0.0,2.28,2.81,0.0,0.0,0.0,2.86,0.0,0.0,0.0,3.45,2.62,0.0,0.0,0.0,0.0,2.96,2.94,0.0,2.93,2.09,3.39,0.0,2.64,2.79,3.21,36.970000000000006
102,36,Tyrone Mings,AVL,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,261,Tim Ream,FUL,DEF,7.5,0.0,0.0,0.0,0.0,2.8,0.0,5.27,0.0,0.0,0.0,2.64,0.0,0.0,1.93,2.92,0.0,0.0,0.0,2.92,4.29,1.82,4.89,0.0,4.2,1.95,4.16,39.790000000000006
104,1659,Rasmus Højlund,MUN,FOR,9.1,3.62,0.0,3.93,0.0,0.0,0.0,4.02,0.0,3.83,0.0,0.0,0.0,0.0,3.05,3.74,0.0,0.0,4.28,0.0,3.74,3.0,0.0,3.87,4.9,3.03,3.51,48.519999999999996
105,886,Ethan Pinnock,BRE,DEF,7.9,0.0,0.0,0.0,4.49,0.0,0.0,2.56,0.0,4.54,0.0,0.0,0.0,2.71,0.0,4.12,0.0,0.0,0.0,2.22,2.84,5.29,2.61,0.0,4.5,3.67,0.0,39.55
106,872,David Raya,ARS,GK,7.3,0.0,4.92,4.94,0.0,0.0,0.0,0.0,3.79,4.14,0.0,0.0,0.0,5.5,0.0,4.09,0.0,0.0,5.05,0.0,0.0,5.19,4.65,0.0,4.12,5.16,3.82,55.37
107,1085,Raphaël Varane,MUN,DEF,8.3,1.68,0.0,3.48,0.0,0.0,0.0,3.5,0.0,3.97,0.0,0.0,0.0,0.0,1.85,2.92,0.0,0.0,4.44,0.0,3.24,1.86,0.0,2.81,4.09,1.64,3.14,38.62
108,46,Douglas Luiz,AVL,MID,8.0,0.0,3.42,3.67,0.0,0.0,0.0,0.0,3.66,0.0,4.67,0.0,0.0,0.0,4.72,0.0,3.97,0.0,0.0,3.99,3.23,3.64,2.68,0.0,2.98,3.05,4.38,48.059999999999995
109,392,Bernardo Silva,MCI,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,104,James Tarkowski,EVE,DEF,7.8,0.0,0.0,4.63,0.0,0.0,0.0,3.95,0.0,1.44,0.0,0.0,0.0,0.0,2.76,2.46,0.0,0.0,2.99,0.0,2.41,3.43,2.34,0.0,2.57,3.37,1.96,34.309999999999995
111,465,Joelinton,NEW,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.82,0.0,0.0,0.0,3.0,0.0,2.86,0.0,0.0,3.03,0.0,3.18,3.18,2.81,0.0,2.83,3.5,3.04,30.709999999999994
112,3212,Pedro Porro,TOT,DEF,7.8,0.0,2.17,3.09,0.0,0.0,0.0,4.83,0.0,0.0,0.0,4.45,3.61,0.0,0.0,0.0,0.0,3.42,3.9,0.0,3.58,1.37,4.23,0.0,3.03,3.88,4.37,45.93
113,1011,José Sá,WOL,GK,6.9,0.0,0.0,3.18,0.0,0.0,0.0,0.0,4.25,4.66,0.0,0.0,0.0,4.03,0.0,4.88,0.0,0.0,4.27,0.0,4.11,3.35,4.95,0.0,5.09,4.17,4.11,51.05
114,85,Leandro Trossard,ARS,MID,8.7,0.0,1.73,1.44,0.0,0.0,0.0,0.0,1.12,1.18,0.0,0.0,0.0,1.86,0.0,1.14,0.0,0.0,1.72,0.0,1.39,1.72,1.51,0.0,1.31,1.59,1.27,18.98
115,1202,Dejan Kulusevski,TOT,MID,8.1,0.0,2.82,3.09,0.0,0.0,0.0,3.06,0.0,0.0,0.0,3.52,2.81,0.0,0.0,0.0,0.0,3.01,3.01,0.0,2.84,2.32,3.25,0.0,2.79,2.76,3.08,38.36
116,620,Max Kilman,WOL,DEF,7.7,0.0,0.0,1.18,0.0,0.0,0.0,0.0,2.95,3.44,0.0,0.0,0.0,2.05,0.0,4.14,0.0,0.0,2.43,0.0,2.89,1.03,3.54,0.0,4.16,3.26,2.17,33.24
117,1315,Ivan Perišić,TOT,DEF,8.1,0.0,0.94,1.25,0.0,0.0,0.0,1.56,0.0,0.0,0.0,1.88,1.34,0.0,0.0,0.0,0.0,1.62,1.77,0.0,1.58,0.83,1.92,0.0,1.51,1.69,1.95,19.84
118,340,Joe Gomez,LIV,DEF,8.2,0.0,1.53,0.77,0.0,0.0,0.0,0.0,0.67,0.99,0.0,0.0,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.94,0.55,1.01,1.09,0.0,1.06,0.92,0.84,12.39
119,408,Diogo Dalot,MUN,DEF,8.2,4.33,0.0,5.25,0.0,0.0,0.0,4.07,0.0,4.8,0.0,0.0,0.0,0.0,2.11,3.6,0.0,0.0,5.86,0.0,4.07,2.43,0.0,3.57,5.15,2.18,3.94,51.36
120,1285,Brennan Johnson,TOT,MID,8.0,0.0,1.04,1.37,0.0,0.0,0.0,1.57,0.0,0.0,0.0,1.92,1.49,0.0,0.0,0.0,0.0,1.71,1.78,0.0,1.81,1.29,1.99,0.0,1.66,1.85,2.11,21.59
121,1326,Aaron Hickey,BRE,DEF,7.5,0.0,0.0,0.0,3.21,0.0,0.0,1.73,0.0,3.41,0.0,0.0,0.0,1.94,0.0,2.84,0.0,0.0,0.0,1.51,2.0,3.81,1.84,0.0,3.35,2.73,0.0,28.37
122,160,Kurt Zouma,WHU,DEF,7.4,0.0,1.07,3.99,0.0,0.0,0.0,0.0,2.23,0.0,1.91,0.0,0.0,0.0,3.36,2.0,0.0,0.0,0.0,3.56,2.86,3.17,1.61,0.0,2.42,3.59,2.23,34.0
123,175,Mateo Kovačić,MCI,MID,8.3,0.0,0.0,2.91,0.0,0.0,0.0,0.0,2.44,2.7,0.0,0.0,0.0,0.0,2.98,3.92,0.0,0.0,0.0,2.5,2.89,3.3,2.98,0.0,4.04,3.57,0.0,34.230000000000004
124,66,Yves Bissouma,TOT,MID,7.3,0.0,3.02,3.72,0.0,0.0,0.0,4.74,0.0,0.0,0.0,4.18,4.21,0.0,0.0,0.0,0.0,3.24,3.47,0.0,3.65,2.32,4.46,0.0,2.94,3.84,4.04,47.82999999999999
125,604,Aaron Cresswell,WHU,DEF,7.7,0.0,0.27,0.58,0.0,0.0,0.0,0.0,0.54,0.0,0.51,0.0,0.0,0.0,0.81,0.62,0.0,0.0,0.0,0.85,0.84,0.9,0.52,0.0,0.73,0.9,0.68,8.75
126,653,Kenny Tete,FUL,DEF,7.4,0.0,0.0,0.0,0.0,2.24,0.0,3.4,0.0,0.0,0.0,1.74,0.0,0.0,1.66,1.94,0.0,0.0,0.0,2.0,3.01,1.37,2.87,0.0,2.52,1.6,2.85,27.200000000000003
127,655,Alphonse Areola,WHU,GK,6.6,0.0,3.16,5.2,0.0,0.0,0.0,0.0,4.04,0.0,3.71,0.0,0.0,0.0,5.17,3.87,0.0,0.0,0.0,4.93,4.34,4.71,3.73,0.0,3.9,4.94,4.15,55.849999999999994
128,1437,Lucas Paquetá,WHU,MID,8.0,0.0,3.46,4.0,0.0,0.0,0.0,0.0,3.21,0.0,2.95,0.0,0.0,0.0,3.45,2.68,0.0,0.0,0.0,3.26,2.87,3.58,3.03,0.0,3.08,3.38,3.21,42.160000000000004
129,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,185,Tyrick Mitchell,CRY,DEF,7.7,0.0,0.0,2.26,0.0,0.0,0.0,4.17,0.0,2.22,0.0,0.0,2.76,0.0,0.0,3.37,0.0,0.0,3.57,0.0,4.13,2.97,3.72,0.0,2.32,1.29,2.61,35.39
131,1440,Antony,MUN,MID,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,178,Joel Ward,CRY,DEF,7.5,0.0,0.0,2.24,0.0,0.0,0.0,3.76,0.0,2.2,0.0,0.0,2.68,0.0,0.0,3.25,0.0,0.0,3.25,0.0,3.69,2.75,3.46,0.0,2.25,1.24,2.5,33.269999999999996
133,890,Mathias Jensen,BRE,MID,7.6,0.0,0.0,0.0,2.81,0.0,0.0,2.48,0.0,2.64,0.0,0.0,0.0,2.5,0.0,2.84,0.0,0.0,0.0,2.42,2.45,2.9,2.4,0.0,2.59,2.5,0.0,28.529999999999998
134,59,John McGinn,AVL,MID,7.7,0.0,2.46,2.68,0.0,0.0,0.0,0.0,2.54,0.0,2.88,0.0,0.0,0.0,2.81,0.0,2.46,0.0,0.0,2.85,2.33,2.52,2.16,0.0,2.39,2.29,2.87,33.24
135,168,Conor Gallagher,CHE,MID,7.8,0.0,2.64,0.0,0.0,2.41,0.0,2.17,0.0,2.09,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.15,0.0,1.77,1.97,2.15,0.0,2.12,2.32,2.6,2.21,28.900000000000002
136,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,734,Saïd Benrahma,WHU,MID,7.9,0.0,1.65,2.06,0.0,0.0,0.0,0.0,1.55,0.0,1.51,0.0,0.0,0.0,1.91,1.47,0.0,0.0,0.0,2.04,1.69,1.65,1.59,0.0,1.64,1.98,1.75,22.490000000000002
138,538,Ben Davies,TOT,DEF,7.8,0.0,0.28,0.41,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.7,0.61,0.0,0.0,0.0,0.0,0.7,0.86,0.0,0.77,0.44,0.83,0.0,0.72,0.92,1.01,8.92
139,224,Anthony Gordon,NEW,MID,7.8,0.0,2.88,2.53,0.0,0.0,0.0,0.0,2.21,2.18,0.0,0.0,0.0,2.13,0.0,1.89,0.0,0.0,2.07,0.0,2.19,2.39,2.14,0.0,2.01,2.79,2.28,29.690000000000005
140,1910,Micky van de Ven,TOT,DEF,7.9,0.0,1.74,2.97,0.0,0.0,0.0,5.35,0.0,0.0,0.0,4.55,4.26,0.0,0.0,0.0,0.0,3.05,4.03,0.0,3.85,1.16,4.81,0.0,2.88,4.63,4.94,48.220000000000006
141,608,Issa Diop,FUL,DEF,7.3,0.0,0.0,0.0,0.0,2.85,0.0,5.35,0.0,0.0,0.0,2.72,0.0,0.0,2.04,3.06,0.0,0.0,0.0,2.91,4.21,1.79,4.94,0.0,4.29,1.98,4.25,40.39
142,1069,Leon Bailey,AVL,MID,7.8,0.0,1.82,2.04,0.0,0.0,0.0,0.0,1.96,0.0,2.23,0.0,0.0,0.0,2.31,0.0,1.92,0.0,0.0,2.4,1.76,1.89,1.66,0.0,1.89,1.77,2.43,26.080000000000002
143,154,Emerson Palmieri,WHU,DEF,7.1,0.0,1.43,4.17,0.0,0.0,0.0,0.0,2.39,0.0,2.09,0.0,0.0,0.0,3.22,2.01,0.0,0.0,0.0,3.46,2.77,3.25,1.75,0.0,2.38,3.42,2.29,34.629999999999995
144,71,Jason Steele,BHA,GK,7.0,0.0,2.93,2.31,0.0,0.0,0.0,0.0,1.6,1.65,0.0,0.0,0.0,0.0,2.17,2.78,0.0,0.0,0.0,2.52,2.88,1.72,2.58,0.0,2.35,1.64,2.18,29.310000000000002
145,1215,Alejandro Garnacho,MUN,MID,7.5,1.38,0.0,1.31,0.0,0.0,0.0,1.28,0.0,1.23,0.0,0.0,0.0,0.0,1.03,1.37,0.0,0.0,1.65,0.0,1.39,1.15,0.0,1.48,1.81,1.21,1.39,17.680000000000003
146,430,Andreas Pereira,FUL,MID,7.9,0.0,0.0,0.0,0.0,3.46,0.0,3.96,0.0,0.0,0.0,3.34,0.0,0.0,3.13,3.47,0.0,0.0,0.0,3.12,3.94,3.04,3.84,0.0,3.7,2.84,3.68,41.52
147,1227,Philip Billing,BOU,MID,7.8,0.0,3.51,3.38,0.0,0.0,0.0,3.33,0.0,4.06,0.0,0.0,0.0,3.77,0.0,2.63,0.0,0.0,3.2,0.0,3.62,3.54,3.13,0.0,3.1,3.87,3.26,44.39999999999999
148,531,Pierre Højbjerg,TOT,MID,8.1,0.0,0.72,0.72,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1.02,0.92,0.0,0.0,0.0,0.0,0.96,0.9,0.0,0.87,0.71,0.88,0.0,0.81,0.86,0.92,11.180000000000001
149,1269,João Palhinha,FUL,MID,7.9,0.0,0.0,0.0,0.0,4.12,0.0,4.47,0.0,0.0,0.0,3.84,0.0,0.0,3.36,3.76,0.0,0.0,0.0,3.49,3.6,3.3,3.48,0.0,3.91,3.16,3.1,43.589999999999996
150,335,Youri Tielemans,AVL,MID,8.1,0.0,0.63,0.77,0.0,0.0,0.0,0.0,0.71,0.0,0.87,0.0,0.0,0.0,0.94,0.0,0.82,0.0,0.0,0.99,0.85,1.0,0.81,0.0,0.86,0.87,1.05,11.17
151,542,Serge Aurier,FOR,DEF,7.0,0.0,0.0,0.0,1.26,0.0,0.0,1.15,0.0,1.55,0.0,0.0,0.0,0.0,0.63,0.0,1.16,0.0,0.0,1.05,1.15,1.44,1.1,0.0,1.27,1.16,1.57,14.489999999999998
152,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.93,2.04
153,237,Lucas Digne,AVL,DEF,7.6,0.0,1.28,1.11,0.0,0.0,0.0,0.0,1.22,0.0,1.39,0.0,0.0,0.0,1.66,0.0,1.36,0.0,0.0,1.5,0.98,1.34,0.94,0.0,1.15,1.13,1.83,16.89
154,1377,Rico Lewis,MCI,DEF,7.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.8,0.93,0.0,0.0,0.0,0.0,0.79,1.2,0.0,0.0,0.0,0.96,1.04,1.19,1.03,0.0,1.32,1.21,0.0,11.55
155,725,Danny Welbeck,BHA,FOR,7.5,0.0,3.08,2.03,0.0,0.0,0.0,0.0,2.27,1.62,0.0,0.0,0.0,0.0,2.68,2.26,0.0,0.0,0.0,2.83,2.42,2.05,2.38,0.0,2.6,1.9,2.08,30.199999999999996
156,222,Alex Iwobi,FUL,MID,7.8,0.0,0.0,0.0,0.0,1.25,0.0,1.49,0.0,0.0,0.0,1.38,0.0,0.0,1.32,1.43,0.0,0.0,0.0,1.37,1.59,1.35,1.52,0.0,1.69,1.38,1.62,17.39
157,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.0,2.57,0.0,0.0,0.0,0.0,2.02,2.13,0.0,0.0,0.0,0.0,1.96,2.5,0.0,0.0,0.0,2.02,2.19,2.35,2.18,0.0,2.64,2.23,0.0,24.79
158,634,Willy Boly,FOR,DEF,6.8,0.0,0.0,0.0,1.47,0.0,0.0,1.27,0.0,1.84,0.0,0.0,0.0,0.0,0.74,0.0,1.41,0.0,0.0,1.13,1.29,1.69,1.33,0.0,1.45,1.31,1.8,16.73
159,994,Ashley Young,EVE,DEF,7.2,0.0,0.0,3.19,0.0,0.0,0.0,2.8,0.0,1.32,0.0,0.0,0.0,0.0,2.01,1.84,0.0,0.0,2.19,0.0,1.84,2.53,1.85,0.0,1.94,2.38,1.54,25.43
160,3182,Mykhailo Mudryk,CHE,MID,8.2,0.0,2.27,0.0,0.0,2.19,0.0,2.0,0.0,1.93,0.0,0.0,0.0,2.22,0.0,0.0,0.0,2.08,0.0,1.72,1.77,2.34,0.0,1.87,2.09,2.46,2.1,27.040000000000006
161,266,Bobby Reid,FUL,MID,6.7,0.0,0.0,0.0,0.0,1.4,0.0,1.63,0.0,0.0,0.0,1.45,0.0,0.0,1.43,1.56,0.0,0.0,0.0,1.44,1.72,1.44,1.69,0.0,1.63,1.31,1.62,18.319999999999997
162,1897,Mark Flekken,BRE,GK,6.9,0.0,0.0,0.0,5.55,0.0,0.0,4.42,0.0,5.32,0.0,0.0,0.0,4.36,0.0,5.07,0.0,0.0,0.0,3.86,4.27,5.78,4.96,0.0,5.58,4.73,0.0,53.89999999999999
163,570,Sam Johnstone,CRY,GK,6.5,0.0,0.0,3.42,0.0,0.0,0.0,3.86,0.0,2.22,0.0,0.0,2.57,0.0,0.0,2.19,0.0,0.0,3.07,0.0,2.5,1.92,2.29,0.0,1.84,1.88,2.78,30.54
164,345,Neco Williams,FOR,DEF,6.8,0.0,0.0,0.0,0.54,0.0,0.0,0.51,0.0,0.74,0.0,0.0,0.0,0.0,0.43,0.0,0.68,0.0,0.0,0.61,0.64,0.83,0.64,0.0,0.71,0.65,0.82,7.800000000000001
165,622,Daniel Podence,WOL,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1316,Pape Matar Sarr,TOT,MID,6.5,0.0,2.21,2.41,0.0,0.0,0.0,2.72,0.0,0.0,0.0,2.68,2.33,0.0,0.0,0.0,0.0,2.32,2.25,0.0,2.13,1.6,1.98,0.0,1.68,1.77,1.99,28.07
167,1230,Jefferson Lerma,CRY,MID,7.0,0.0,0.0,1.16,0.0,0.0,0.0,2.27,0.0,2.05,0.0,0.0,2.22,0.0,0.0,2.06,0.0,0.0,2.32,0.0,2.38,2.3,2.39,0.0,2.19,1.89,2.2,25.430000000000003
168,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1113,Emerson,TOT,DEF,7.9,0.0,0.34,0.54,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.88,0.87,0.0,0.0,0.0,0.0,0.81,0.91,0.0,0.93,0.48,1.0,0.0,0.84,0.98,1.06,10.440000000000001
170,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,1.59,0.0,0.0,1.21,0.0,1.16,0.0,0.0,0.0,0.0,0.48,0.0,0.61,0.0,0.0,0.53,0.76,0.71,0.65,0.0,0.65,0.58,0.71,9.64
171,623,Raúl Jiménez,FUL,FOR,7.4,0.0,0.0,0.0,0.0,3.21,0.0,3.61,0.0,0.0,0.0,3.01,0.0,0.0,2.81,3.12,0.0,0.0,0.0,2.79,3.38,2.7,3.25,0.0,3.28,2.61,3.27,37.040000000000006
172,115,Dwight McNeil,EVE,MID,7.9,0.0,0.0,3.6,0.0,0.0,0.0,3.85,0.0,3.04,0.0,0.0,0.0,0.0,3.29,3.16,0.0,0.0,3.01,0.0,3.24,3.14,2.96,0.0,3.24,3.13,3.14,38.80000000000001
173,1002,Ibrahima Konaté,LIV,DEF,9.0,0.0,5.7,3.37,0.0,0.0,0.0,0.0,2.82,4.92,0.0,0.0,0.0,0.0,5.13,0.0,5.23,0.0,0.0,4.01,1.57,4.32,4.88,0.0,4.27,3.29,2.61,52.12
174,3178,Álex Moreno,AVL,DEF,7.9,0.0,1.82,2.9,0.0,0.0,0.0,0.0,3.11,0.0,3.31,0.0,0.0,0.0,3.93,0.0,3.0,0.0,0.0,3.37,2.05,2.85,1.97,0.0,2.36,2.33,3.9,36.9
175,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,56,Jacob Ramsey,AVL,MID,8.0,0.0,0.76,1.57,0.0,0.0,0.0,0.0,1.82,0.0,2.17,0.0,0.0,0.0,2.16,0.0,1.84,0.0,0.0,2.33,1.89,2.08,1.7,0.0,1.86,1.79,2.44,24.41
177,1093,Aaron Ramsey,BUR,MID,6.7,0.82,0.0,1.06,0.0,0.0,1.28,1.66,0.0,1.46,0.0,0.0,0.0,1.62,0.0,1.73,0.0,0.0,1.45,0.0,2.1,2.22,1.73,0.0,1.56,2.04,1.71,22.439999999999998
178,511,Danny Ings,WHU,FOR,8.1,0.0,1.29,1.65,0.0,0.0,0.0,0.0,1.35,0.0,1.33,0.0,0.0,0.0,1.71,1.37,0.0,0.0,0.0,1.72,1.51,1.54,1.35,0.0,1.55,1.88,1.66,19.909999999999997
179,91,Joël Veltman,BHA,DEF,7.9,0.0,1.25,1.16,0.0,0.0,0.0,0.0,1.24,0.68,0.0,0.0,0.0,0.0,1.74,1.57,0.0,0.0,0.0,2.2,1.79,1.2,1.66,0.0,2.01,0.97,1.55,19.02
180,898,Nathan Collins,BRE,DEF,7.3,0.0,0.0,0.0,2.91,0.0,0.0,1.76,0.0,3.4,0.0,0.0,0.0,2.0,0.0,3.18,0.0,0.0,0.0,1.63,2.09,4.03,1.95,0.0,3.48,2.73,0.0,29.16
181,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,844,Anthony Elanga,FOR,MID,7.2,0.0,0.0,0.0,1.7,0.0,0.0,1.45,0.0,1.68,0.0,0.0,0.0,0.0,1.4,0.0,1.64,0.0,0.0,1.52,1.73,1.77,1.71,0.0,1.73,1.74,1.94,20.01
183,3384,Carlton Morris,LUT,FOR,7.1,0.0,0.0,3.71,0.0,0.0,4.39,4.08,0.0,3.57,0.0,0.0,0.0,0.0,3.09,0.0,3.49,0.0,3.2,0.0,3.72,3.27,3.34,0.0,2.94,3.84,3.37,46.01
184,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,144,Billy Gilmour,BHA,MID,6.8,0.0,2.29,1.61,0.0,0.0,0.0,0.0,1.81,1.32,0.0,0.0,0.0,0.0,1.83,2.38,0.0,0.0,0.0,2.43,2.13,1.78,2.09,0.0,1.77,1.39,1.72,24.55
186,346,James Milner,BHA,MID,6.6,0.0,0.52,0.54,0.0,0.0,0.0,0.0,0.67,0.65,0.0,0.0,0.0,0.0,0.82,0.78,0.0,0.0,0.0,0.91,0.8,0.82,0.83,0.0,0.84,0.76,0.8,9.74
187,713,Carlos Vinícius,FUL,FOR,6.9,0.0,0.0,0.0,0.0,0.54,0.0,0.68,0.0,0.0,0.0,0.57,0.0,0.0,0.63,0.6,0.0,0.0,0.0,0.67,0.78,0.61,0.82,0.0,0.86,0.58,0.75,8.09
188,1256,Jan Paul van Hecke,BHA,DEF,6.7,0.0,5.87,3.67,0.0,0.0,0.0,0.0,2.52,1.29,0.0,0.0,0.0,0.0,3.77,3.92,0.0,0.0,0.0,4.59,4.09,1.95,3.23,0.0,3.51,1.45,3.33,43.19
189,1001,Michael Olise,CRY,MID,7.9,0.0,0.0,1.0,0.0,0.0,0.0,2.54,0.0,2.81,0.0,0.0,3.33,0.0,0.0,3.07,0.0,0.0,3.27,0.0,3.3,3.17,3.51,0.0,3.07,2.55,3.23,34.85
190,1117,Mathias Jørgensen,BRE,DEF,6.6,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.0,0.38,0.0,0.0,0.0,0.28,0.0,0.42,0.0,0.0,0.0,0.28,0.35,0.55,0.37,0.0,0.42,0.3,0.0,3.76
191,192,Jordan Ayew,CRY,FOR,7.6,0.0,0.0,2.63,0.0,0.0,0.0,2.6,0.0,2.16,0.0,0.0,2.45,0.0,0.0,2.33,0.0,0.0,2.36,0.0,2.48,2.49,2.52,0.0,2.29,1.89,2.28,28.48
192,1317,Nayef Aguerd,WHU,DEF,7.3,0.0,1.53,5.26,0.0,0.0,0.0,0.0,2.73,0.0,2.4,0.0,0.0,0.0,4.49,2.48,0.0,0.0,0.0,4.65,3.41,3.95,2.06,0.0,2.98,4.32,2.83,43.089999999999996
193,84,Tariq Lamptey,BHA,DEF,7.4,0.0,3.74,1.46,0.0,0.0,0.0,0.0,1.07,0.65,0.0,0.0,0.0,0.0,1.49,1.3,0.0,0.0,0.0,1.73,1.42,1.06,1.42,0.0,1.75,0.89,1.37,19.350000000000005
194,3366,Lyle Foster,BUR,FOR,6.6,0.0,0.0,1.01,0.0,0.0,1.23,2.83,0.0,2.4,0.0,0.0,0.0,2.57,0.0,2.75,0.0,0.0,2.08,0.0,3.03,3.11,2.47,0.0,2.26,2.9,2.41,31.05
195,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.26,0.2,0.0,0.0,0.0,0.31,0.32,0.34,0.23,0.0,0.29,0.32,0.25,2.69
196,58,Marvelous Nakamba,LUT,MID,6.6,0.0,0.0,3.27,0.0,0.0,3.45,3.73,0.0,2.94,0.0,0.0,0.0,0.0,3.41,0.0,3.43,0.0,3.32,0.0,3.75,2.9,3.27,0.0,2.66,3.62,3.45,43.199999999999996
197,741,James Trafford,BUR,GK,6.6,3.99,0.0,2.96,0.0,0.0,4.2,3.66,0.0,3.36,0.0,0.0,0.0,3.96,0.0,4.67,0.0,0.0,2.56,0.0,4.46,5.29,4.01,0.0,3.7,4.95,3.34,55.11
198,1255,Julio César Enciso,BHA,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,263,Antonee Robinson,FUL,DEF,7.7,0.0,0.0,0.0,0.0,2.01,0.0,3.01,0.0,0.0,0.0,1.64,0.0,0.0,1.56,1.88,0.0,0.0,0.0,1.83,2.89,1.32,2.74,0.0,2.36,1.55,2.86,25.649999999999995
201,1397,Marcos Senesi,BOU,DEF,6.9,0.0,0.86,1.26,0.0,0.0,0.0,1.84,0.0,2.34,0.0,0.0,0.0,2.33,0.0,0.53,0.0,0.0,1.6,0.0,2.27,1.94,1.85,0.0,1.17,2.9,2.13,23.019999999999992
