,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,Total_Pts
458,3666,Maxime Estève,BUR,DEF,6.7,0.68,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,1.74,0.0,0.0,1.01,0.0,0.0,1.24,0.0,0.7,0.0,1.75,0.0,1.11,1.3,1.46,0.0,0.78,1.12,0.69,0.0,1.6,17.54
459,3507,Mike Trésor,BUR,MID,7.0,0.37,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.76,0.0,0.0,0.66,0.0,0.0,0.73,0.0,0.78,0.0,0.8,0.0,0.65,0.76,0.75,0.0,0.7,0.78,0.71,0.0,0.84,10.379999999999999
460,2122,Anis Ben Slimane,SHU,MID,7.0,1.26,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.32,1.34,0.0,0.0,0.0,0.5,0.0,1.47,0.0,0.0,1.17,1.68,1.26,1.56,0.65,1.28,1.54,1.33,0.16,1.51,20.620000000000005
461,1520,Matz Sels,FOR,GK,6.2,3.72,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,3.49,0.0,0.0,0.0,3.67,0.0,0.0,2.88,0.0,4.46,0.0,4.47,0.0,3.46,4.81,3.64,1.32,3.43,4.6,3.89,0.67,4.31,60.88
462,3668,Adam Wharton,CRY,MID,7.1,0.0,0.0,0.63,0.0,0.0,0.65,0.0,0.0,0.0,0.76,0.0,0.0,0.64,0.0,0.0,0.58,0.0,0.0,0.0,0.1,0.0,0.43,0.0,0.49,0.0,0.39,0.42,0.44,0.26,0.37,0.37,0.37,0.05,0.36,7.3100000000000005
463,3490,Han-Noah Massengo,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.18,0.0,0.21,0.0,0.22,0.28,0.25,0.0,0.21,0.23,0.21,0.0,0.24,2.6900000000000004
464,3427,Omari Forson,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.28,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.41,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07
465,3493,Altay Bayındır,MUN,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.21,0.19,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.9700000000000001
466,265,Tom Cairney,FUL,MID,6.7,4.53,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,4.21,0.0,0.0,4.15,0.0,0.0,0.0,3.2,0.0,4.58,0.0,4.25,0.0,4.43,4.71,1.15,0.26,4.65,4.15,2.81,1.4,3.8,60.05
467,526,Matt Doherty,WOL,DEF,7.5,1.26,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.95,0.0,0.0,1.55,0.0,0.0,0.0,0.34,0.0,1.13,0.0,1.58,0.0,1.66,1.66,0.99,1.26,2.15,0.69,1.87,0.49,0.82,21.09
468,1861,Sofyan Amrabat,MUN,MID,7.3,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.38,0.0,0.0,0.0,0.16,0.0,0.3,0.0,0.0,0.34,0.32,0.27,0.1,0.19,0.26,0.24,0.23,0.15,0.24,4.24
469,3385,Fred Onyedinma,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3491,Murillo,FOR,MID,7.0,2.39,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,2.18,0.0,0.0,0.0,1.98,0.0,0.0,1.43,0.0,2.27,0.0,2.11,0.0,2.06,2.16,1.87,0.65,1.95,2.26,2.16,0.34,2.2,32.83
471,378,Tommy Doyle,WOL,MID,7.2,0.75,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.8,0.0,0.0,0.83,0.0,0.0,0.0,0.18,0.0,0.84,0.0,0.91,0.0,1.0,0.91,0.67,0.65,0.91,0.74,0.86,0.26,0.77,12.57
472,232,Tom Davies,SHU,MID,6.6,0.99,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.16,1.21,0.0,0.0,0.0,0.47,0.0,1.51,0.0,0.0,1.04,1.57,1.2,1.57,0.6,1.21,1.6,1.28,0.15,1.54,19.52
473,3378,Hjalmar Ekdal,BUR,DEF,6.6,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.34,0.0,0.0,0.22,0.0,0.0,0.36,0.0,0.26,0.0,0.43,0.0,0.35,0.38,0.42,0.0,0.28,0.34,0.26,0.0,0.43,4.759999999999999
474,1266,Rodrigo Muniz,FUL,FOR,6.7,2.73,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.79,0.0,0.0,0.44,0.0,0.0,0.0,0.5,0.0,0.56,0.0,0.56,0.0,0.5,0.51,0.22,0.05,0.51,0.48,0.42,0.23,0.53,11.430000000000001
475,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.45,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.21,0.09,0.0,0.0,0.0,0.0,0.0,2.23
476,1,Calum Chambers,AVL,DEF,7.3,0.0,0.59,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.1,0.22,0.0,0.0,0.16,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
477,225,Séamus Coleman,EVE,DEF,7.5,0.51,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.58,0.0,0.0,0.76,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.08,0.64,0.0,0.0,0.54,0.88,0.58,0.76,0.45,0.71,0.81,0.9,0.12,0.5,10.11
478,1093,Aaron Ramsey,BUR,MID,6.7,0.35,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.66,0.0,0.0,0.52,0.0,0.0,0.63,0.0,0.76,0.0,0.69,0.0,0.64,0.72,0.76,0.0,0.65,0.71,0.66,0.0,0.76,9.479999999999999
479,3470,Alejo Véliz,TOT,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1104,Maxwel Cornet,WHU,MID,7.2,0.0,1.67,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.08,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.52,0.91,0.0,1.02,0.0,0.98,1.13,0.86,0.34,0.9,0.88,1.1,0.09,0.77,16.35
482,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,874,Charlie Goode,BRE,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,26,Reiss Nelson,ARS,MID,6.8,0.0,0.34,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.36,0.4,0.0,0.0,0.0,0.31,0.0,0.0,0.32,0.53,0.0,0.45,0.5,0.43,0.17,0.47,0.56,0.46,0.11,0.55,6.579999999999999
487,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,763,Jakub Moder,BHA,MID,6.7,0.27,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.21,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.01,0.0,0.22,0.32,0.0,0.26,0.3,0.19,0.25,0.33,0.33,0.31,0.17,0.35,4.3999999999999995
492,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,3481,Deivid Washington,CHE,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,3435,James McConnell,LIV,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,878,Shandon Baptiste,BRE,MID,6.5,0.44,0.0,0.0,0.3,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.46,0.47,0.0,0.0,0.44,0.0,0.0,0.0,0.48,0.0,0.56,0.0,0.55,0.0,0.43,0.56,0.49,0.01,0.46,0.5,0.46,0.01,0.47,7.3599999999999985
511,682,Thiago Alcántara,LIV,MID,7.7,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.12,0.0,0.92,0.0,1.0,0.94,0.97,0.37,0.8,0.94,0.98,0.89,0.56,1.0,11.3
512,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,198,Jaïro Riedewald,CRY,MID,6.6,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.0,0.19,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.0,0.03,0.0,0.14,0.0,0.15,0.0,0.16,0.17,0.16,0.09,0.0,0.0,0.0,0.0,0.0,1.7499999999999998
514,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
515,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,0.16,0.08,0.22,0.85
517,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,229,André Gomes,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3162,David Datro Fofana,BUR,FOR,6.9,2.53,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,2.84,0.0,0.0,2.25,0.0,0.0,2.52,0.0,0.0,0.0,2.86,0.0,2.19,2.53,2.26,0.0,2.06,2.42,2.09,0.0,2.64,34.239999999999995
520,2443,Jamie Donley,TOT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.29,0.0,0.0,0.0,0.02,0.0,0.3,0.0,0.46,0.52,0.73,0.15,0.4,0.56,0.62,0.55,0.4,0.62,5.92
525,3661,Rodrigo Ribeiro,FOR,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,597,Ben Johnson,WHU,DEF,7.2,0.0,0.89,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.58,0.7,0.0,0.94,0.0,1.06,1.21,1.07,0.41,0.82,0.81,1.4,0.1,0.52,14.83
528,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.15,0.0,0.23,0.0,0.18,0.23,0.21,0.0,0.16,0.18,0.16,0.0,0.23,1.9199999999999997
529,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,3667,Lorenz Assignon,BUR,DEF,6.7,0.36,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.82,0.0,0.0,0.69,0.0,0.0,0.81,0.0,0.55,0.0,1.08,0.0,0.68,0.81,0.9,0.0,0.62,0.82,0.56,0.0,1.11,10.969999999999999
532,1034,Kaide Gordon,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.32,0.25,0.3,0.31,0.33,0.05,0.25,2.29
539,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
