,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,Total_Pts
86,1249,Kieffer Moore,BOU,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,4.67,3.81,0.0,0.0,0.0,0.71,0.0,0.0,1.91,4.2,0.0,2.01,2.24,1.7,1.6,1.69,0.0,2.72,0.0,1.96,0.61,2.91,36.66
88,2351,Jeremy Doku,MCI,MID,8.5,0.0,0.0,3.51,0.0,3.15,0.0,0.0,0.0,3.3,0.0,0.0,2.71,0.0,0.0,0.0,0.18,0.0,2.62,0.0,3.05,3.11,3.97,1.0,2.51,3.36,0.0,3.71,0.0,3.29,2.6,3.71,45.78
89,1397,Marcos Senesi,BOU,DEF,6.9,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,3.45,0.0,4.68,0.0,0.0,4.4,0.56,0.0,3.63,0.0,4.19,0.0,3.34,2.81,1.35,1.82,2.57,0.0,1.11,0.0,3.16,1.14,1.83,41.42
90,130,Josh Brownhill,BUR,MID,7.1,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,3.59,0.0,0.0,2.77,0.0,0.0,2.8,0.0,2.68,0.0,3.22,0.0,2.68,3.05,2.83,0.0,2.7,0.0,3.01,0.0,2.75,0.0,3.1,38.300000000000004
91,396,Gabriel Jesus,ARS,FOR,10.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,4.62,4.59,0.0,0.0,0.0,0.95,0.0,0.0,2.83,5.26,0.0,3.74,4.13,3.13,3.36,3.86,0.0,4.8,0.0,3.64,1.05,4.56,55.05
92,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,3.65,0.0,0.52,0.0,3.86,0.0,0.0,3.51,3.62,3.74,1.04,3.16,3.07,0.39,4.03,1.04,3.5,2.9,4.07,45.05
93,340,Joe Gomez,LIV,DEF,8.2,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.09,0.0,0.73,0.0,1.05,0.72,0.94,0.35,0.73,0.85,0.0,0.76,0.0,0.7,0.46,0.92,10.899999999999999
94,1439,Manuel Akanji,MCI,DEF,9.2,0.0,0.0,4.36,0.0,3.75,0.0,0.0,0.0,3.85,0.0,0.0,2.13,0.0,0.0,0.0,0.19,0.0,2.75,0.0,3.28,4.94,4.99,0.86,2.53,4.63,0.0,4.89,0.0,3.92,2.45,5.22,54.74000000000001
95,261,Tim Ream,FUL,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.0,0.0,0.0,0.18,0.0,0.29,0.0,0.32,0.0,0.21,0.29,0.09,0.02,0.25,0.0,0.25,0.0,0.21,0.11,0.29,2.8400000000000003
96,16,Martinelli,ARS,MID,10.2,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,4.13,4.03,0.0,0.0,0.0,0.82,0.0,0.0,2.64,4.7,0.0,3.4,3.96,2.85,3.03,3.59,0.0,4.4,0.0,3.44,0.98,4.22,50.28999999999999
97,559,Hugo Lloris,TOT,GK,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,404,James Garner,EVE,MID,6.5,0.0,3.36,0.0,0.0,2.87,0.0,0.0,2.88,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.38,2.81,0.0,0.0,2.64,2.61,2.8,2.21,2.18,2.56,0.0,2.9,0.0,2.87,0.59,2.47,38.78
99,371,Andrew Robertson,LIV,DEF,9.1,0.0,0.0,0.0,5.25,0.0,0.0,0.0,5.44,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.7,0.0,4.05,0.0,5.88,3.88,5.7,1.75,4.15,5.09,0.0,3.59,0.0,3.3,2.57,5.43,59.379999999999995
100,207,Jarrad Branthwaite,EVE,DEF,7.0,0.0,3.69,0.0,0.0,1.91,0.0,0.0,3.22,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.24,2.66,0.0,0.0,1.63,3.43,1.95,2.76,1.39,2.63,0.0,3.31,0.0,3.91,0.59,1.33,36.629999999999995
101,3411,Issa Kaboré,LUT,DEF,7.0,1.06,0.0,0.0,0.57,0.0,0.0,0.0,1.22,0.0,0.0,1.27,0.0,0.0,1.3,0.87,0.0,0.85,0.0,0.68,0.0,1.74,0.0,1.27,0.56,1.43,0.0,1.55,0.0,1.28,0.28,1.59,17.52
102,266,Bobby Reid,FUL,MID,6.7,0.0,0.0,0.0,0.0,1.77,0.0,0.0,1.79,0.0,0.0,1.59,0.0,0.0,0.0,1.65,0.0,1.6,0.0,1.62,0.0,1.61,1.58,0.58,0.13,1.54,0.0,1.5,0.0,1.31,0.73,1.65,20.65
103,975,Marc Guéhi,CRY,DEF,8.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.84,0.0,0.0,4.57,0.0,0.0,0.0,0.89,0.0,4.07,0.0,3.51,0.0,1.68,1.46,4.45,1.77,3.14,0.0,3.21,0.0,3.85,0.2,2.84,38.47
104,1080,Romelu Lukaku,CHE,FOR,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1237,David Brooks,BOU,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,812,Hugo Bueno,WOL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.08,0.0,0.28,0.0,0.44,0.0,0.5,0.5,0.29,0.3,0.56,0.0,0.33,0.0,0.58,0.22,0.37,5.39
107,3366,Lyle Foster,BUR,FOR,6.6,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.81,0.0,0.0,2.86,0.0,0.0,3.29,0.0,2.83,0.0,3.72,0.0,2.91,3.38,3.14,0.0,2.86,0.0,3.39,0.0,2.89,0.0,3.66,41.69
108,121,Nick Pope,NEW,GK,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.23,1.59,3.82,1.42,3.58,5.7,0.0,4.78,0.0,4.73,2.37,4.16,33.78
109,3364,Simon Adingra,BHA,MID,7.0,3.43,0.0,0.0,0.0,3.87,0.0,0.0,3.4,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.16,0.0,2.75,2.91,0.0,2.67,3.19,1.12,2.14,3.07,0.0,2.96,0.0,2.79,2.37,3.13,43.400000000000006
110,686,Dean Henderson,CRY,GK,6.6,0.0,4.44,0.0,0.0,5.1,0.0,0.0,3.73,0.0,0.0,4.81,0.0,0.0,0.0,1.15,0.0,4.39,0.0,4.29,0.0,3.45,3.26,4.43,2.39,4.15,0.0,4.17,0.0,4.55,0.27,4.11,58.69
111,3400,Admiral Muskwe,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1260,Kaoru Mitoma,BHA,MID,8.0,4.29,0.0,0.0,0.0,4.56,0.0,0.0,3.84,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.19,0.0,3.2,3.42,0.0,3.14,3.65,1.26,2.39,3.6,0.0,3.53,0.0,3.31,2.83,3.76,51.14
113,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,2.15,0.0,0.33,0.0,2.38,0.0,0.0,2.08,2.44,2.19,0.52,1.52,1.53,0.18,2.12,0.49,1.93,1.35,2.18,25.98
114,719,Joachim Andersen,CRY,DEF,7.8,0.0,4.36,0.0,0.0,5.18,0.0,0.0,2.2,0.0,0.0,4.63,0.0,0.0,0.0,0.9,0.0,4.02,0.0,3.55,0.0,1.69,1.5,4.67,1.86,3.33,0.0,3.28,0.0,3.92,0.2,2.92,48.21
115,1897,Mark Flekken,BRE,GK,6.9,0.0,0.0,3.65,0.0,0.0,0.0,5.03,4.51,0.0,0.0,3.61,0.0,0.0,0.0,4.85,0.0,4.55,0.0,4.76,0.0,4.26,5.81,4.7,0.1,4.87,0.0,4.87,0.0,4.61,0.15,4.33,64.66
116,441,Javier Manquillo,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1168,Vitaliy Mykolenko,EVE,DEF,7.6,0.0,4.52,0.0,0.0,2.74,0.0,0.0,3.96,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.37,3.51,0.0,0.0,2.38,4.04,2.82,3.19,2.04,3.11,0.0,3.98,0.0,4.39,0.72,2.03,46.55
118,1234,Jaidon Anthony,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,3495,Odisseas Vlachodimos,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,115,Dwight McNeil,EVE,MID,7.9,0.0,3.45,0.0,0.0,3.11,0.0,0.0,3.54,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.42,3.05,0.0,0.0,2.98,3.36,3.03,2.79,2.35,3.15,0.0,3.22,0.0,3.52,0.69,2.61,44.370000000000005
121,720,Tosin Adarabioyo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,2.93,0.0,0.0,3.76,0.0,0.0,0.0,2.32,0.0,4.57,0.0,4.17,0.0,2.93,4.0,0.69,0.15,4.64,0.0,2.97,0.0,1.51,0.84,3.88,42.31
122,481,Sander Berge,BUR,MID,7.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,3.14,0.0,0.0,2.57,0.0,0.0,2.51,0.0,2.39,0.0,2.72,0.0,2.41,2.67,2.53,0.0,2.46,0.0,2.63,0.0,2.45,0.0,2.7,34.06
123,707,Andi Zeqiri,BHA,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1030,Kristoffer Ajer,BRE,DEF,6.6,0.0,0.0,0.4,0.0,0.0,0.0,0.54,0.48,0.0,0.0,0.27,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.54,0.0,0.48,0.67,0.62,0.01,0.57,0.0,0.54,0.0,0.48,0.02,0.46,6.999999999999999
125,35,Matty Cash,AVL,DEF,7.7,0.0,0.0,0.0,0.0,4.44,0.0,0.0,2.95,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.31,1.77,0.0,0.0,0.67,1.57,0.81,1.05,0.13,1.12,0.0,0.93,0.0,1.04,0.3,1.18,21.07
126,260,Jay Stansfield,FUL,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,828,Carney Chukwuemeka,CHE,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.55,0.0,0.08,0.0,0.58,0.0,0.0,0.62,0.68,0.75,0.18,0.56,0.44,0.05,0.6,0.16,0.54,0.45,0.6,7.390000000000001
128,1112,Odsonne Édouard,CRY,FOR,7.0,0.0,3.14,0.0,0.0,3.45,0.0,0.0,2.89,0.0,0.0,2.89,0.0,0.0,0.0,0.81,0.0,2.57,0.0,2.68,0.0,2.26,2.14,2.1,1.22,1.77,0.0,1.82,0.0,1.79,0.12,1.71,33.36000000000001
129,1326,Aaron Hickey,BRE,DEF,7.5,0.0,0.0,0.29,0.0,0.0,0.0,1.15,2.48,0.0,0.0,1.45,0.0,0.0,0.0,3.1,0.0,2.68,0.0,2.7,0.0,2.29,4.18,3.27,0.07,2.67,0.0,3.33,0.0,2.91,0.1,2.51,35.17999999999999
130,70,Solly March,BHA,MID,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1407,Thilo Kehrer,WHU,DEF,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,886,Ethan Pinnock,BRE,DEF,7.9,0.0,0.0,1.27,0.0,0.0,0.0,4.07,3.2,0.0,0.0,1.66,0.0,0.0,0.0,3.96,0.0,3.18,0.0,3.07,0.0,2.52,5.07,3.62,0.08,3.47,0.0,3.75,0.0,3.32,0.12,2.9,45.26
133,711,Elliot Anderson,NEW,MID,6.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.32,0.0,0.0,1.34,1.18,1.43,0.39,0.89,1.37,0.0,0.9,0.0,0.98,0.48,0.85,13.690000000000001
134,1348,Keane Lewis-Potter,BRE,MID,7.2,0.0,0.0,1.05,0.0,0.0,0.0,1.27,1.15,0.0,0.0,0.83,0.0,0.0,0.0,0.89,0.0,0.73,0.0,0.75,0.0,0.77,0.96,0.84,0.02,0.92,0.0,0.94,0.0,0.85,0.03,0.88,12.879999999999997
135,1231,Lloyd Kelly,BOU,DEF,6.7,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,2.87,0.0,3.63,0.0,0.0,3.53,0.46,0.0,2.72,0.0,3.07,0.0,2.78,2.29,1.29,1.57,2.19,0.0,1.23,0.0,2.53,1.0,1.72,34.31
136,1113,Emerson,TOT,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.46,0.0,0.0,0.56,0.0,0.73,0.0,0.58,0.0,0.73,0.47,0.14,0.2,0.53,0.05,0.41,0.14,0.74,0.37,0.7,7.300000000000001
137,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,430,Andreas Pereira,FUL,MID,7.9,0.0,0.0,0.0,0.0,2.84,0.0,0.0,2.93,0.0,0.0,2.75,0.0,0.0,0.0,2.82,0.0,2.93,0.0,2.86,0.0,2.83,2.86,1.09,0.24,2.87,0.0,2.67,0.0,2.33,1.3,2.94,36.25999999999999
139,1076,Yoane Wissa,BRE,MID,7.6,0.0,0.0,2.69,0.0,0.0,0.0,3.36,3.61,0.0,0.0,2.28,0.0,0.0,0.0,2.26,0.0,2.0,0.0,1.93,0.0,1.68,2.42,1.95,0.04,2.12,0.0,2.34,0.0,2.06,0.06,2.16,32.959999999999994
140,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,3231,Moussa Diaby,AVL,MID,8.1,0.0,0.0,0.0,0.0,3.23,0.0,0.0,2.44,0.0,0.0,0.0,2.81,0.0,0.0,0.0,2.12,2.5,0.0,0.0,1.45,2.25,1.61,1.75,0.22,2.21,0.0,1.85,0.0,2.05,0.52,1.87,28.880000000000003
142,3367,Ameen Al-Dakhil,BUR,DEF,6.6,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.31,0.0,0.0,0.32,0.0,0.0,0.41,0.0,0.32,0.0,0.53,0.0,0.42,0.44,0.48,0.0,0.34,0.0,0.42,0.0,0.33,0.0,0.53,5.08
143,3387,Reece Burke,LUT,DEF,6.6,0.55,0.0,0.0,0.35,0.0,0.0,0.0,0.59,0.0,0.0,0.57,0.0,0.0,0.58,0.36,0.0,0.39,0.0,0.35,0.0,0.52,0.23,0.31,0.13,0.32,0.0,0.34,0.0,0.3,0.06,0.35,6.299999999999999
144,880,Vitaly Janelt,BRE,MID,7.3,0.0,0.0,2.32,0.0,0.0,0.0,2.77,2.72,0.0,0.0,2.23,0.0,0.0,0.0,2.37,0.0,2.42,0.0,2.53,0.0,2.44,2.65,2.45,0.05,2.4,0.0,2.52,0.0,2.54,0.08,2.48,34.96999999999999
145,1307,Ryan Yates,FOR,MID,6.8,0.0,0.0,0.0,0.0,2.64,0.0,0.0,2.69,0.0,0.0,0.0,2.46,0.0,0.0,1.43,0.0,2.68,0.0,2.66,0.0,2.57,2.7,2.09,0.97,2.15,0.0,2.49,0.0,2.71,0.68,2.37,33.28999999999999
146,431,Teden Mengi,LUT,DEF,7.7,2.17,0.0,0.0,0.59,0.0,0.0,0.0,2.27,0.0,0.0,2.35,0.0,0.0,2.33,1.62,0.0,1.2,0.0,0.91,0.0,2.65,0.59,2.03,0.93,2.19,0.0,2.32,0.0,1.85,0.44,2.37,28.810000000000002
147,1227,Philip Billing,BOU,MID,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.65,0.0,0.0,0.67,0.1,0.0,0.6,0.0,0.69,0.0,0.68,0.69,0.44,0.44,0.75,0.0,0.55,0.0,0.69,0.28,0.62,8.540000000000001
148,490,George Baldock,SHU,DEF,6.9,0.47,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.86,0.85,0.0,0.0,0.0,0.26,0.0,1.19,0.0,0.0,0.26,1.11,0.77,1.54,0.26,0.48,0.0,1.41,0.0,0.83,0.1,1.0,12.250000000000002
149,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.17,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.5
150,658,Timothy Castagne,FUL,DEF,7.7,0.0,0.0,0.0,0.0,2.69,0.0,0.0,2.62,0.0,0.0,3.22,0.0,0.0,0.0,2.19,0.0,3.69,0.0,3.34,0.0,2.44,3.25,0.74,0.16,3.81,0.0,2.53,0.0,1.53,0.9,3.42,36.53
151,3184,Danilo,FOR,MID,7.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,1.05,0.0,0.0,0.0,1.01,0.0,0.0,0.57,0.0,1.09,0.0,1.24,0.0,1.11,1.2,0.93,0.4,1.07,0.0,1.2,0.0,1.2,0.32,1.16,14.49
152,511,Danny Ings,WHU,FOR,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.72,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.56,0.55,0.0,0.66,0.0,0.64,0.78,0.64,0.0,0.62,0.0,0.55,0.0,0.72,0.0,0.46,8.5
153,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.0,0.73,0.0,0.78,0.0,0.0,0.0,0.9,0.0,0.0,0.85,0.0,0.0,0.0,0.06,0.0,0.91,0.0,1.03,0.99,1.29,0.33,0.85,1.09,0.0,1.16,0.0,1.09,0.87,1.18,14.11
155,1889,Arnaut Danjuma,EVE,MID,7.4,0.0,0.34,0.0,0.0,0.51,0.0,0.0,1.05,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.15,1.21,0.0,0.0,1.18,1.44,1.23,1.21,0.97,1.3,0.0,1.32,0.0,1.47,0.29,1.03,15.74
156,2077,Pablo Sarabia,WOL,MID,6.8,0.0,0.0,0.0,0.0,0.0,2.01,0.0,1.69,0.0,0.0,2.02,0.0,0.0,0.0,0.4,0.0,1.96,0.0,2.05,0.0,2.28,2.03,1.56,1.48,2.31,0.0,1.62,0.0,2.14,0.88,1.78,26.209999999999997
157,2079,Pau Torres,AVL,DEF,8.1,0.0,0.0,0.0,0.0,6.1,0.0,0.0,4.58,0.0,0.0,0.0,3.52,0.0,0.0,0.0,4.65,5.31,0.0,0.0,1.31,4.5,1.71,2.95,0.38,3.13,0.0,2.31,0.0,2.38,0.88,3.89,47.600000000000016
158,3208,Illia Zabarnyi,BOU,DEF,6.6,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,3.35,0.0,4.5,0.0,0.0,4.18,0.54,0.0,3.5,0.0,4.1,0.0,3.3,2.75,1.32,1.85,2.47,0.0,1.1,0.0,3.0,1.09,1.71,40.14000000000001
159,206,James Tomkins,CRY,DEF,6.5,0.0,1.23,0.0,0.0,1.12,0.0,0.0,0.45,0.0,0.0,0.21,0.0,0.0,0.0,0.06,0.0,0.26,0.0,0.33,0.0,0.25,0.25,0.35,0.19,0.29,0.0,0.35,0.0,0.38,0.02,0.35,6.089999999999999
160,475,Jack Robinson,SHU,DEF,6.7,1.91,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.54,1.51,0.0,0.0,0.0,0.45,0.0,2.24,0.0,0.0,0.48,1.78,1.27,2.67,0.44,0.83,0.0,2.59,0.0,1.47,0.18,1.77,22.959999999999997
161,1198,Bruno Guimarães,NEW,MID,8.4,0.0,0.0,0.0,0.0,3.04,0.0,0.0,4.69,0.0,0.0,0.0,0.0,2.99,0.0,1.06,0.0,4.68,0.0,0.0,4.49,2.77,3.05,1.08,2.89,5.35,0.0,4.27,0.0,4.11,2.22,3.83,50.519999999999996
162,604,Aaron Cresswell,WHU,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.67,0.54,0.0,0.7,0.0,0.79,0.86,0.76,0.0,0.55,0.0,0.54,0.0,0.85,0.0,0.39,8.58
163,465,Joelinton,NEW,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.37,0.66,2.49
164,42,Jack Grealish,MCI,MID,9.2,0.0,0.0,1.57,0.0,1.6,0.0,0.0,0.0,1.77,0.0,0.0,1.33,0.0,0.0,0.0,0.1,0.0,1.45,0.0,1.85,1.8,2.29,0.55,1.37,1.83,0.0,2.05,0.0,1.82,1.43,2.05,24.860000000000007
165,1900,Cody Gakpo,LIV,FOR,9.6,0.0,0.0,0.0,1.98,0.0,0.0,0.0,1.42,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.2,0.0,1.48,0.0,1.87,1.5,1.67,0.64,1.33,1.53,0.0,1.69,0.0,1.36,0.89,1.75,20.509999999999998
166,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.13,0.0,1.18,3.06,2.42,2.28,2.44,0.0,3.38,0.0,2.46,0.78,3.39,23.02
167,493,Oliver McBurnie,SHU,FOR,7.0,2.25,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,2.5,2.48,0.0,0.0,0.0,1.0,0.0,2.86,0.0,0.0,1.97,2.72,2.23,2.99,0.91,2.25,0.0,3.01,0.0,2.36,0.39,2.88,35.46000000000001
168,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.62,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.54,0.0,1.37,0.0,0.0,0.0,0.72,0.0,0.99,0.0,0.0,0.96,1.05,1.25,0.42,0.94,1.59,0.0,1.24,0.0,1.04,0.86,0.93,15.509999999999998
169,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,3361,Justin Kluivert,BOU,MID,7.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.07,0.0,2.41,0.0,0.0,2.48,0.33,0.0,2.0,0.0,2.08,0.0,2.02,1.98,1.2,1.21,1.99,0.0,1.57,0.0,2.08,0.83,1.82,28.07
171,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,623,Raúl Jiménez,FUL,FOR,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.2,0.0,1.7,2.88,1.1,0.24,2.94,0.0,2.77,0.0,2.37,1.34,3.05,20.37
173,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.39,0.0,0.0,0.66,0.0,0.0,0.0,0.13,0.0,0.66,0.0,0.61,0.0,0.45,0.47,0.76,0.39,0.7,0.0,0.58,0.0,0.64,0.04,0.58,7.4399999999999995
