,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,Total_Pts
204,1117,Mathias Jørgensen,BRE,DEF,6.6,1.66,0.0,0.0,0.0,0.42,0.0,0.36,0.0,0.0,0.0,0.33,0.35,0.0,0.0,0.53,0.0,0.0,0.36,0.57,0.43,0.0,0.0,0.0,0.0,5.010000000000001
205,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.27,0.0,0.0,0.0,0.31,0.0,0.27,0.34,0.32,0.26,0.21,0.26,0.31,2.78
206,1255,Julio César Enciso,BHA,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,346,James Milner,BHA,MID,6.6,0.87,0.0,0.0,0.0,0.0,1.03,1.03,0.0,0.0,0.0,1.1,0.97,0.0,0.0,0.0,0.89,0.0,1.02,1.04,0.88,1.0,1.04,1.03,1.09,12.989999999999997
208,741,James Trafford,BUR,GK,6.6,4.02,0.0,0.0,0.0,4.39,0.0,6.06,0.0,0.0,2.5,0.0,5.68,0.0,0.0,6.73,0.0,4.59,0.0,3.73,6.06,3.9,3.77,3.39,6.34,61.16
209,263,Antonee Robinson,FUL,DEF,7.7,0.0,0.0,2.02,0.0,0.0,1.78,2.16,0.0,0.0,0.0,2.11,0.0,0.0,3.15,0.0,1.52,0.0,3.28,2.89,1.67,3.19,2.9,1.75,1.95,30.369999999999997
210,706,Nélson Semedo,WOL,DEF,7.5,0.0,0.0,0.0,0.0,2.01,0.0,2.71,0.0,0.0,1.93,0.0,0.0,0.0,2.28,0.97,0.0,3.21,0.0,3.4,2.69,2.22,2.07,3.0,1.41,27.9
211,1397,Marcos Senesi,BOU,DEF,6.9,2.24,0.0,0.0,0.0,1.45,0.0,0.33,0.0,0.0,1.02,0.0,1.63,0.0,0.0,0.0,1.27,0.0,1.41,0.86,2.05,1.51,1.65,0.88,1.06,17.36
212,458,Sean Longstaff,NEW,MID,7.2,2.29,0.0,0.0,0.0,2.01,0.0,1.44,0.0,0.0,1.47,0.0,1.82,0.0,0.0,1.82,0.0,1.74,0.0,1.75,2.45,2.24,2.46,2.04,2.0,25.53
213,599,Tomáš Souček,WHU,MID,7.7,0.0,2.65,0.0,0.0,0.0,3.0,2.47,0.0,0.0,0.0,2.96,2.55,0.0,0.0,0.0,2.83,0.0,2.66,2.7,2.96,2.78,2.43,2.76,2.78,35.53
214,1080,Romelu Lukaku,CHE,FOR,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,716,Thomas Partey,ARS,MID,7.6,1.97,0.0,0.0,0.0,2.73,0.0,1.9,0.0,0.0,2.4,0.0,2.02,0.0,0.0,2.44,0.0,2.48,0.0,2.01,2.09,2.0,2.94,2.12,2.77,29.87
216,802,Jean-Philippe Mateta,CRY,FOR,6.7,1.59,0.0,0.0,1.89,0.0,0.0,1.67,0.0,0.0,1.52,0.0,1.3,0.0,0.0,0.0,1.24,0.0,1.4,1.14,0.93,1.23,1.12,1.22,1.05,17.3
217,405,Harry Maguire,MUN,DEF,8.0,1.13,0.0,0.0,0.0,0.0,0.65,0.99,0.0,0.0,1.41,0.0,0.0,1.01,0.0,0.78,0.0,0.0,1.08,1.38,0.75,1.08,1.26,1.28,1.17,13.969999999999999
218,454,Jamaal Lascelles,NEW,DEF,6.6,3.82,0.0,0.0,0.0,1.31,0.0,0.57,0.0,0.0,0.65,0.0,0.71,0.0,0.0,0.78,0.0,0.76,0.0,0.63,1.0,0.82,0.91,0.55,0.61,13.120000000000003
219,1171,Nathan Patterson,EVE,DEF,7.2,0.64,0.0,0.0,0.0,0.0,0.85,0.74,0.0,0.0,0.9,0.0,0.0,0.81,0.0,1.14,0.0,0.8,0.0,0.98,1.11,0.78,0.64,1.13,0.99,11.51
220,1037,Jadon Sancho,MUN,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,545,Eric Dier,TOT,DEF,8.0,0.0,0.0,0.34,0.48,0.0,0.0,0.0,0.0,0.61,0.79,0.0,0.0,0.85,0.0,0.0,0.49,0.0,1.05,0.81,1.09,1.11,0.77,1.18,0.76,10.33
222,77,Adam Webster,BHA,DEF,8.0,1.25,0.0,0.0,0.0,0.0,3.3,3.06,0.0,0.0,0.0,3.5,2.25,0.0,0.0,0.0,1.69,0.0,2.38,2.95,1.36,2.55,1.97,2.46,2.83,31.549999999999997
223,3366,Lyle Foster,BUR,FOR,6.6,2.81,0.0,0.0,0.0,3.07,0.0,3.29,0.0,0.0,2.48,0.0,3.66,0.0,0.0,4.06,0.0,3.06,0.0,2.73,3.67,2.94,3.25,2.66,3.72,41.39999999999999
224,733,Craig Dawson,WOL,DEF,7.3,3.2,0.0,0.0,0.0,1.83,0.0,3.78,0.0,0.0,2.09,0.0,0.0,0.0,2.53,0.82,0.0,3.54,0.0,3.87,2.91,2.13,2.22,3.3,1.36,33.58
225,1199,Christian Eriksen,MUN,MID,7.9,0.96,0.0,0.0,0.0,0.0,0.8,1.06,0.0,0.0,1.03,0.0,0.0,0.86,0.0,0.79,0.0,0.0,0.98,1.14,0.9,0.94,0.99,0.95,1.02,12.419999999999998
226,1545,Matheus Cunha,WOL,FOR,7.2,3.36,0.0,0.0,0.0,2.92,0.0,3.27,0.0,0.0,3.34,0.0,0.0,0.0,3.12,2.68,0.0,3.47,0.0,3.46,3.12,3.11,2.86,3.41,2.87,40.99
227,24,Willian,FUL,MID,7.7,0.0,0.0,3.23,0.0,0.0,2.95,3.21,0.0,0.0,0.0,2.93,0.0,0.0,3.61,0.0,2.86,0.0,3.51,3.53,2.67,3.34,3.35,2.87,2.87,40.92999999999999
228,410,Anthony Martial,MUN,FOR,7.9,1.28,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,1.03,0.0,0.0,0.86,0.0,0.7,0.0,0.0,0.96,1.19,0.89,0.96,1.02,0.97,1.09,12.35
229,1333,Cheick Doucouré,CRY,MID,6.9,2.65,0.0,0.0,2.91,0.0,0.0,2.58,0.0,0.0,2.7,0.0,2.76,0.0,0.0,0.0,2.8,0.0,2.85,2.5,2.0,2.37,2.44,2.27,2.25,33.08
230,1030,Kristoffer Ajer,BRE,DEF,6.6,3.83,0.0,0.0,0.0,1.92,0.0,2.43,0.0,0.0,0.0,1.54,1.81,0.0,0.0,3.25,0.0,0.0,1.45,2.27,1.92,0.0,0.0,0.0,0.0,20.42
231,1047,Armando Broja,CHE,FOR,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,159,Jorginho,ARS,MID,7.6,0.67,0.0,0.0,0.0,0.88,0.0,0.76,0.0,0.0,0.87,0.0,0.86,0.0,0.0,1.03,0.0,0.98,0.0,0.91,1.01,0.93,1.07,0.98,1.02,11.97
233,429,Victor Lindelöf,MUN,DEF,7.9,5.18,0.0,0.0,0.0,0.0,2.48,3.7,0.0,0.0,5.23,0.0,0.0,3.9,0.0,2.32,0.0,0.0,3.22,4.29,2.1,4.03,3.4,4.54,3.07,47.459999999999994
234,370,Harvey Elliott,LIV,MID,7.5,1.07,0.0,0.0,0.0,0.0,1.12,0.0,0.64,0.0,0.0,0.66,0.49,0.0,0.0,0.0,0.67,0.0,0.61,0.61,0.7,0.68,0.73,0.68,0.76,9.42
235,456,Matt Ritchie,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.48,0.0,0.0,0.45,0.0,0.41,0.0,0.41,0.67,0.59,0.7,0.42,0.45,5.18
236,1254,Diego Carlos,AVL,DEF,7.3,0.0,1.8,0.0,0.0,0.0,2.63,0.0,2.54,0.0,0.0,2.99,0.0,1.82,0.0,0.0,2.07,0.0,1.88,2.0,2.15,3.56,1.79,3.26,2.43,30.919999999999995
237,445,Jacob Murphy,NEW,MID,7.0,0.86,0.0,0.0,0.0,0.81,0.0,0.64,0.0,0.0,0.73,0.0,0.84,0.0,0.0,0.86,0.0,0.87,0.0,0.78,1.01,0.87,1.03,0.73,0.72,10.75
238,711,Elliot Anderson,NEW,MID,6.5,1.4,0.0,0.0,0.0,1.4,0.0,1.07,0.0,0.0,1.22,0.0,1.33,0.0,0.0,1.38,0.0,1.3,0.0,1.2,1.62,1.45,1.68,1.25,1.23,17.529999999999998
239,1396,Neto,BOU,GK,6.6,4.92,0.0,0.0,0.0,4.72,0.0,2.62,0.0,0.0,3.79,0.0,4.52,0.0,0.0,0.0,4.19,0.0,4.42,3.77,4.75,4.55,4.46,3.69,3.48,53.879999999999995
240,186,Jeffrey Schlupp,CRY,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.04,0.0,2.23,0.0,0.0,0.0,2.25,0.0,2.44,2.13,1.71,2.02,1.95,1.98,1.85,19.970000000000002
241,1400,Amadou Onana,EVE,MID,7.4,2.36,0.0,0.0,0.0,0.0,2.58,2.33,0.0,0.0,2.28,0.0,0.0,2.39,0.0,2.44,0.0,2.4,0.0,2.51,2.41,2.41,2.11,2.5,2.44,31.16
242,1110,Marc Cucurella,CHE,DEF,8.3,1.06,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.8,0.0,0.76,0.82,0.0,0.0,0.0,0.93,0.0,0.77,0.79,0.93,0.71,0.74,0.76,0.73,10.93
243,2095,Zeki Amdouni,BUR,FOR,7.1,0.95,0.0,0.0,0.0,1.17,0.0,1.39,0.0,0.0,1.01,0.0,1.5,0.0,0.0,1.7,0.0,1.28,0.0,1.12,1.5,1.33,1.47,1.21,1.71,17.340000000000003
244,3416,Anel Ahmedhodzic,SHU,DEF,7.1,2.56,0.0,0.0,0.0,0.38,0.0,3.87,0.0,0.0,0.0,1.06,3.72,0.0,0.0,2.44,0.0,0.0,2.07,2.88,1.25,1.45,4.22,-0.09,3.11,28.919999999999998
245,127,Jay Rodriguez,BUR,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.22,0.0,0.2,0.26,0.21,0.23,0.2,0.27,1.8699999999999999
246,2391,Ansu Fati,BHA,MID,8.2,1.79,0.0,0.0,0.0,0.0,3.18,2.93,0.0,0.0,0.0,3.56,2.48,0.0,0.0,0.0,2.11,0.0,2.6,2.91,2.22,2.35,2.83,2.67,3.22,34.85
247,3484,Beto,EVE,FOR,7.7,1.48,0.0,0.0,0.0,0.0,1.82,1.64,0.0,0.0,1.48,0.0,0.0,1.63,0.0,1.82,0.0,1.64,0.0,1.83,1.83,1.81,1.53,1.99,1.87,22.37
248,101,Neal Maupay,BRE,FOR,7.3,3.37,0.0,0.0,0.0,2.76,0.0,3.55,0.0,0.0,0.0,2.75,2.77,0.0,0.0,3.44,0.0,0.0,2.56,2.93,2.44,0.0,0.0,0.0,0.0,26.57
249,606,Angelo Ogbonna,WHU,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.3,0.31,0.0,0.0,0.0,0.48,0.4,0.0,0.0,0.0,0.45,0.0,0.34,0.47,0.6,0.43,0.32,0.44,0.52,5.0600000000000005
250,3364,Simon Adingra,BHA,MID,7.0,1.16,0.0,0.0,0.0,0.0,2.0,1.58,0.0,0.0,0.0,1.92,1.3,0.0,0.0,0.0,1.25,0.0,1.55,1.61,1.29,1.42,1.66,1.58,1.85,20.17
251,1286,Joe Worrall,FOR,DEF,6.8,0.36,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.2,0.14,0.16,0.16,1.3899999999999997
252,217,Michael Keane,EVE,DEF,7.3,0.29,0.0,0.0,0.0,0.0,0.55,0.61,0.0,0.0,0.69,0.0,0.0,0.6,0.0,0.9,0.0,0.67,0.0,0.76,0.9,0.63,0.55,0.87,0.78,8.799999999999999
253,3383,Elijah Adebayo,LUT,FOR,6.9,1.55,0.0,0.0,0.0,0.0,1.41,0.0,1.54,0.0,1.37,0.0,1.5,0.0,0.0,1.43,0.0,1.42,0.0,1.35,1.6,1.45,1.63,1.55,1.53,19.330000000000002
254,3361,Justin Kluivert,BOU,MID,7.8,2.21,0.0,0.0,0.0,1.81,0.0,1.28,0.0,0.0,1.57,0.0,1.7,0.0,0.0,0.0,1.81,0.0,1.63,1.56,2.02,1.69,1.92,1.59,1.7,22.490000000000002
255,343,Curtis Jones,LIV,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,1.78,1.28,0.0,0.0,0.0,1.77,0.0,1.74,1.57,1.68,1.46,1.52,1.48,1.64,18.25
256,1404,Sergio Gómez,MCI,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.44,0.0,0.0,0.0,0.55,0.0,0.49,0.61,0.58,0.0,0.0,0.0,0.0,3.0100000000000002
257,367,Harry Wilson,FUL,MID,7.4,0.0,0.0,1.99,0.0,0.0,1.87,2.04,0.0,0.0,0.0,1.61,0.0,0.0,1.94,0.0,1.56,0.0,1.8,1.79,1.54,1.82,1.82,1.61,1.62,23.01
258,44,Matt Targett,NEW,DEF,7.5,0.55,0.0,0.0,0.0,0.42,0.0,0.37,0.0,0.0,0.41,0.0,0.56,0.0,0.0,0.46,0.0,0.49,0.0,0.42,0.53,0.51,0.56,0.36,0.39,6.029999999999999
259,206,James Tomkins,CRY,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1111,Connor Roberts,BUR,DEF,7.2,2.11,0.0,0.0,0.0,2.62,0.0,4.06,0.0,0.0,0.9,0.0,3.82,0.0,0.0,4.46,0.0,2.65,0.0,1.43,3.62,2.12,2.07,1.69,3.84,35.39
261,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,427,Scott McTominay,MUN,MID,6.8,2.54,0.0,0.0,0.0,0.0,1.0,0.81,0.0,0.0,0.59,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.5,0.71,0.48,0.52,0.54,0.53,0.56,9.639999999999997
263,1284,Scott McKenna,FOR,DEF,6.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
264,1109,Takehiro Tomiyasu,ARS,DEF,7.5,1.4,0.0,0.0,0.0,2.03,0.0,1.2,0.0,0.0,2.22,0.0,1.61,0.0,0.0,2.36,0.0,2.28,0.0,1.68,2.01,1.71,2.91,2.4,3.0,26.81
265,3208,Illia Zabarnyi,BOU,DEF,6.6,3.91,0.0,0.0,0.0,3.78,0.0,0.24,0.0,0.0,1.94,0.0,3.36,0.0,0.0,0.0,2.49,0.0,2.91,1.31,4.17,3.13,3.09,1.31,1.74,33.379999999999995
266,884,Ivan Toney,BRE,FOR,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,853,Valentino Livramento,NEW,DEF,8.3,0.6,0.0,0.0,0.0,0.64,0.0,0.6,0.0,0.0,0.67,0.0,0.71,0.0,0.0,0.79,0.0,0.8,0.0,0.71,1.02,0.91,1.02,0.61,0.67,9.749999999999998
268,259,Harrison Reed,FUL,MID,7.5,0.0,0.0,2.12,0.0,0.0,1.97,2.09,0.0,0.0,0.0,1.96,0.0,0.0,2.11,0.0,1.93,0.0,2.05,2.1,1.9,2.0,2.0,1.87,1.9,26.0
269,11,Joe Willock,NEW,MID,7.6,0.0,0.0,0.0,0.0,0.44,0.0,1.42,0.0,0.0,1.59,0.0,1.85,0.0,0.0,1.93,0.0,1.8,0.0,1.6,2.64,2.12,2.43,1.87,1.83,21.520000000000003
270,1889,Arnaut Danjuma,EVE,MID,7.4,0.88,0.0,0.0,0.0,0.0,1.08,1.13,0.0,0.0,1.1,0.0,0.0,1.16,0.0,1.37,0.0,1.19,0.0,1.33,1.39,1.33,1.13,1.45,1.37,15.91
271,3439,Milos Kerkez,BOU,DEF,6.7,3.5,0.0,0.0,0.0,3.28,0.0,0.66,0.0,0.0,2.09,0.0,2.94,0.0,0.0,0.0,2.59,0.0,2.67,1.62,3.62,2.6,2.95,1.65,1.97,32.14
272,559,Hugo Lloris,TOT,GK,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,490,George Baldock,SHU,DEF,6.9,0.0,0.0,0.0,0.0,0.36,0.0,3.13,0.0,0.0,0.0,1.06,2.97,0.0,0.0,2.19,0.0,0.0,1.79,2.5,1.15,1.36,3.42,0.22,2.57,22.72
274,130,Josh Brownhill,BUR,MID,7.1,2.44,0.0,0.0,0.0,2.79,0.0,2.98,0.0,0.0,2.34,0.0,3.07,0.0,0.0,3.3,0.0,2.74,0.0,2.52,2.88,2.63,2.81,2.48,3.24,36.22
275,3411,Issa Kaboré,LUT,DEF,7.0,2.83,0.0,0.0,0.0,0.0,1.99,0.0,1.98,0.0,1.6,0.0,3.33,0.0,0.0,2.06,0.0,1.85,0.0,0.0,2.93,2.09,3.15,2.42,2.74,28.97
276,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1249,Kieffer Moore,BOU,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.25,0.26,0.28,0.23,0.26,0.22,0.23,2.21
278,2339,Tom Lockyer,LUT,DEF,7.1,2.82,0.0,0.0,0.0,0.0,1.7,0.0,1.7,0.0,1.28,0.0,3.11,0.0,0.0,1.96,0.0,1.67,0.0,1.16,2.76,1.93,3.19,2.26,2.78,28.32
279,150,Callum Hudson-Odoi,FOR,MID,7.7,2.7,0.0,0.0,0.0,0.0,1.98,0.0,1.84,0.0,0.0,1.74,1.74,0.0,0.0,1.85,0.0,0.0,1.74,1.68,1.93,2.09,1.51,1.82,1.63,24.25
280,1253,Boubacar Kamara,AVL,MID,6.7,0.0,3.47,0.0,0.0,0.0,3.05,0.0,2.75,0.0,0.0,2.53,0.0,2.31,0.0,0.0,2.52,0.0,1.99,2.19,2.18,2.57,2.23,2.25,2.29,32.33
281,450,Paul Dummett,NEW,DEF,6.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
282,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.21,0.0,0.0,0.31,0.0,0.0,0.31,0.0,0.37,0.0,0.0,0.0,0.32,0.0,0.47,0.38,0.28,0.38,0.35,0.41,0.31,4.1000000000000005
284,3207,João Gomes,WOL,MID,6.9,2.59,0.0,0.0,0.0,1.94,0.0,1.93,0.0,0.0,1.92,0.0,0.0,0.0,1.86,1.75,0.0,1.73,0.0,1.67,1.77,1.94,1.68,1.79,1.78,24.35
285,9,Emile Smith Rowe,ARS,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.43,0.0,0.38,0.0,0.37,0.54,0.45,0.58,0.5,0.52,4.609999999999999
286,875,Mads Roerslev,BRE,DEF,6.8,3.5,0.0,0.0,0.0,1.42,0.0,1.9,0.0,0.0,0.0,1.3,1.5,0.0,0.0,2.58,0.0,0.0,1.42,2.68,1.85,0.0,0.0,0.0,0.0,18.150000000000002
287,3363,Bart Verbruggen,BHA,GK,6.9,1.49,0.0,0.0,0.0,0.0,2.21,2.75,0.0,0.0,0.0,3.28,2.9,0.0,0.0,0.0,1.9,0.0,2.79,2.55,2.06,2.27,2.06,2.06,2.58,30.9
288,471,Wes Foderingham,SHU,GK,6.4,3.89,0.0,0.0,0.0,2.48,0.0,4.72,0.0,0.0,0.0,3.62,4.56,0.0,0.0,3.92,0.0,0.0,3.21,4.22,3.12,3.26,4.88,2.28,4.17,48.33
289,593,Josh Cullen,BUR,MID,7.0,2.27,0.0,0.0,0.0,2.32,0.0,2.99,0.0,0.0,1.75,0.0,2.96,0.0,0.0,2.74,0.0,2.02,0.0,1.83,2.7,1.92,2.02,1.82,2.62,29.96
290,3477,Gustavo Hamer,SHU,MID,6.8,3.43,0.0,0.0,0.0,2.63,0.0,3.56,0.0,0.0,0.0,2.83,3.69,0.0,0.0,2.79,0.0,0.0,3.21,3.17,2.72,2.64,3.55,2.25,3.45,39.92
291,404,James Garner,EVE,MID,6.5,2.17,0.0,0.0,0.0,0.0,2.39,2.28,0.0,0.0,2.27,0.0,0.0,2.26,0.0,2.36,0.0,2.3,0.0,2.52,2.36,2.41,2.11,2.51,2.45,30.389999999999997
292,129,Chris Wood,FOR,FOR,7.2,1.32,0.0,0.0,0.0,0.0,0.98,0.0,1.01,0.0,0.0,0.67,0.36,0.0,0.0,0.4,0.0,0.0,0.39,0.4,0.5,0.51,0.38,0.45,0.4,7.7700000000000005
293,344,Kostas Tsimikas,LIV,DEF,7.2,4.97,0.0,0.0,0.0,0.0,5.07,0.0,4.55,0.0,0.0,3.94,1.81,0.0,0.0,0.0,4.1,0.0,4.52,3.91,3.19,2.67,3.77,2.9,3.74,49.14
294,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.24,0.0,0.22,0.28,0.33,0.3,0.24,0.3,0.3,2.4299999999999997
295,1441,Idrissa Gana Gueye,EVE,MID,7.4,2.8,0.0,0.0,0.0,0.0,2.8,2.53,0.0,0.0,2.83,0.0,0.0,2.55,0.0,2.41,0.0,2.51,0.0,2.73,2.37,2.52,2.14,2.51,2.51,33.21
296,481,Sander Berge,BUR,MID,7.0,2.15,0.0,0.0,0.0,2.28,0.0,2.54,0.0,0.0,2.0,0.0,2.48,0.0,0.0,2.68,0.0,2.26,0.0,2.11,2.47,2.2,2.3,2.11,2.56,30.139999999999997
297,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,3461,Calvin Bassey,FUL,DEF,7.5,0.0,0.0,1.64,0.0,0.0,0.97,0.65,0.0,0.0,0.0,0.67,0.0,0.0,1.02,0.0,0.54,0.0,1.05,0.9,0.64,1.06,0.95,0.64,0.68,11.41
299,724,Rayan Aït Nouri,WOL,DEF,7.2,2.4,0.0,0.0,0.0,1.95,0.0,2.88,0.0,0.0,2.18,0.0,0.0,0.0,2.28,1.23,0.0,2.75,0.0,2.94,1.88,2.13,1.89,2.59,1.59,28.689999999999998
300,676,Fábio Silva,WOL,FOR,7.4,1.56,0.0,0.0,0.0,1.33,0.0,1.44,0.0,0.0,1.69,0.0,0.0,0.0,1.55,1.27,0.0,1.67,0.0,1.81,1.55,1.65,1.52,1.83,1.51,20.380000000000006
301,297,Kalvin Phillips,MCI,MID,7.1,0.17,0.0,0.0,0.0,0.0,0.19,0.26,0.0,0.0,0.0,0.28,0.34,0.0,0.0,0.0,0.46,0.0,0.36,0.47,0.42,0.0,0.0,0.0,0.0,2.95
302,3365,Vitinho,BUR,DEF,6.6,0.67,0.0,0.0,0.0,0.93,0.0,1.21,0.0,0.0,0.49,0.0,1.08,0.0,0.0,1.38,0.0,1.11,0.0,0.77,1.39,1.06,1.04,0.88,1.66,13.670000000000003
303,686,Dean Henderson,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,1.08,0.0,0.0,0.0,1.07,0.0,1.12,0.9,0.87,1.14,0.99,1.14,0.9,9.72
304,1861,Sofyan Amrabat,MUN,MID,7.3,1.48,0.0,0.0,0.0,0.0,1.57,1.3,0.0,0.0,1.06,0.0,0.0,0.77,0.0,0.75,0.0,0.0,0.86,0.94,0.8,0.87,0.89,0.87,0.9,13.06
305,1383,Manor Solomon,TOT,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,727,Nathaniel Clyne,CRY,DEF,7.1,0.31,0.0,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.81,0.0,0.91,0.0,0.0,0.0,0.81,0.0,1.03,0.75,0.54,0.81,0.74,0.89,0.64,9.480000000000002
308,45,Cameron Archer,SHU,FOR,7.2,2.95,0.0,0.0,0.0,2.24,0.0,3.14,0.0,0.0,0.0,2.47,3.15,0.0,0.0,2.52,0.0,0.0,2.72,2.75,2.24,2.32,3.1,2.06,3.05,34.71
309,1192,Toti Gomes,WOL,DEF,6.9,2.27,0.0,0.0,0.0,1.55,0.0,2.44,0.0,0.0,1.76,0.0,0.0,0.0,1.92,0.99,0.0,2.71,0.0,2.77,1.92,1.91,1.78,2.51,1.34,25.87
310,1168,Vitaliy Mykolenko,EVE,DEF,7.6,1.91,0.0,0.0,0.0,0.0,2.97,2.51,0.0,0.0,3.11,0.0,0.0,2.44,0.0,3.12,0.0,2.42,0.0,2.71,3.13,2.11,1.56,3.19,2.79,33.97
311,3403,Amari'i Bell,LUT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
