,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,Total_Pts
238,1315,Ivan Perišić,TOT,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1404,Sergio Gómez,MCI,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,58,Marvelous Nakamba,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46
241,88,Alexis Mac Allister,LIV,MID,8.9,0.0,4.38,0.0,0.0,5.86,0.0,4.83,0.0,0.0,5.31,0.0,0.0,4.0,0.0,4.16,0.0,5.28,0.0,3.77,0.0,4.0,0.0,4.53,46.120000000000005
242,85,Leandro Trossard,ARS,MID,8.7,0.0,1.9,0.0,3.58,0.0,2.09,0.0,0.0,0.0,2.52,0.0,2.34,0.0,2.68,0.0,0.0,0.0,2.24,2.76,0.0,2.22,0.0,2.77,25.099999999999998
243,1085,Raphaël Varane,MUN,DEF,8.3,2.26,0.0,0.0,0.0,1.67,0.0,1.88,0.0,1.93,0.0,0.0,0.0,0.0,0.0,3.11,0.0,2.83,0.0,2.19,0.0,1.72,2.02,1.6,21.21
244,676,Fábio Silva,WOL,FOR,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,3405,Pelly Ruddock Mpanzu,LUT,MID,6.7,0.84,0.0,0.0,2.1,0.0,0.98,0.0,0.0,1.04,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.86,0.0,0.99,0.0,0.87,0.0,0.71,9.370000000000001
246,160,Kurt Zouma,WHU,DEF,7.4,1.76,0.0,2.47,0.0,0.0,2.84,0.0,0.0,0.0,3.27,0.0,0.0,2.82,0.0,0.0,0.0,1.88,0.0,1.84,0.0,3.85,0.0,0.93,21.66
247,898,Nathan Collins,BRE,DEF,7.3,2.44,0.0,0.0,2.36,0.0,1.89,0.0,0.0,2.19,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.32,0.0,1.63,0.0,1.44,0.0,1.35,16.479999999999997
248,861,William Osula,SHU,FOR,6.6,2.32,0.0,0.0,0.0,1.5,0.0,1.79,0.0,1.43,0.0,0.0,1.84,0.0,0.0,1.37,0.0,1.34,0.0,1.9,0.0,1.58,0.0,1.91,16.98
249,810,Martin Ødegaard,ARS,MID,10.3,0.0,3.46,0.0,6.86,0.0,4.45,0.0,0.0,0.0,5.37,0.0,5.13,0.0,5.45,0.0,0.0,0.0,4.51,6.57,0.0,5.54,0.0,6.4,53.739999999999995
250,658,Timothy Castagne,FUL,DEF,7.7,4.71,0.0,3.59,0.0,0.0,2.6,0.0,0.0,0.0,3.56,0.0,0.0,1.81,0.0,0.0,0.0,4.13,0.0,2.73,0.0,1.57,0.0,3.44,28.14
251,430,Andreas Pereira,FUL,MID,7.9,3.22,0.0,3.11,0.0,0.0,2.98,0.0,0.0,0.0,3.18,0.0,0.0,2.89,0.0,0.0,0.0,3.02,0.0,2.93,0.0,2.53,0.0,3.31,27.17
252,412,Bruno Fernandes,MUN,MID,10.7,5.01,0.0,0.0,0.0,4.62,0.0,4.94,0.0,4.74,0.0,0.0,0.0,0.0,0.0,6.82,0.0,6.39,0.0,5.77,0.0,4.54,6.0,4.71,53.540000000000006
253,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,0.6,0.0,1.69,0.0,1.29,0.0,0.0,0.0,1.92,0.0,1.78,0.0,1.84,0.0,0.0,0.0,1.52,2.17,0.0,1.62,0.0,2.04,16.47
254,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,2.21,0.0,2.16,0.0,0.0,2.28,0.0,0.0,1.31,0.0,0.0,0.94,0.0,0.0,1.25,0.0,1.18,0.0,0.93,0.0,1.05,0.0,0.9,14.21
255,3504,Ibrahim Sangaré,FOR,MID,7.1,2.03,0.0,2.04,0.0,0.0,0.0,0.0,1.97,1.86,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,1.79,1.88,0.0,2.1,0.0,1.89,17.49
256,98,Adam Lallana,BHA,MID,6.8,0.0,0.75,0.0,0.81,0.0,0.56,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.64,0.65,0.0,0.65,0.69,0.63,6.590000000000001
257,3461,Calvin Bassey,FUL,DEF,7.5,5.21,0.0,4.31,0.0,0.0,2.99,0.0,0.0,0.0,4.19,0.0,0.0,1.75,0.0,0.0,0.0,4.72,0.0,3.17,0.0,1.48,0.0,3.72,31.539999999999996
258,1202,Dejan Kulusevski,TOT,MID,8.1,3.91,0.0,3.01,0.0,0.0,0.0,0.0,3.45,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.67,2.86,3.53,2.6,3.25,30.930000000000007
259,1199,Christian Eriksen,MUN,MID,7.9,0.6,0.0,0.0,0.0,0.59,0.0,0.65,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.51,0.0,0.48,0.0,0.46,0.54,0.44,5.370000000000001
260,95,Robert Sánchez,CHE,GK,6.6,0.41,0.0,0.0,0.0,0.34,0.0,0.36,0.0,0.0,0.0,0.47,0.0,0.0,0.36,0.0,0.0,0.38,0.0,0.56,0.49,0.54,0.48,0.52,4.91
261,890,Mathias Jensen,BRE,MID,7.6,2.42,0.0,0.0,2.51,0.0,2.23,0.0,0.0,2.49,0.0,0.0,2.47,0.0,0.0,0.0,0.0,2.11,0.0,2.34,0.0,2.3,0.0,2.31,21.18
262,879,Christian Nørgaard,BRE,MID,6.9,3.49,0.0,0.0,2.92,0.0,2.58,0.0,0.0,3.13,0.0,0.0,3.32,0.0,0.0,0.0,0.0,3.05,0.0,3.24,0.0,3.6,0.0,3.36,28.690000000000005
263,875,Mads Roerslev,BRE,DEF,6.8,2.69,0.0,0.0,2.53,0.0,1.96,0.0,0.0,1.76,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.83,0.0,0.96,0.0,0.92,0.0,0.8,13.49
264,2351,Jeremy Doku,MCI,MID,8.5,0.0,2.63,0.0,3.14,0.0,3.12,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,3.04,3.37,0.0,2.93,2.87,3.43,30.930000000000003
265,599,Tomáš Souček,WHU,MID,7.7,2.92,0.0,3.16,0.0,0.0,2.82,0.0,0.0,0.0,3.25,0.0,0.0,2.83,0.0,0.0,0.0,2.96,0.0,2.8,0.0,3.51,0.0,2.51,26.759999999999998
266,1037,Jadon Sancho,MUN,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2068,Saša Lukić,FUL,MID,6.5,0.97,0.0,0.95,0.0,0.0,0.93,0.0,0.0,0.0,1.03,0.0,0.0,0.94,0.0,0.0,0.0,1.01,0.0,1.03,0.0,0.95,0.0,1.15,8.96
268,668,Max Lowe,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,545,Eric Dier,TOT,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,3460,Jacob Bruun Larsen,BUR,MID,7.0,1.41,0.0,1.57,0.0,0.0,1.31,0.0,0.0,1.52,0.0,0.0,1.49,0.0,0.0,0.0,0.0,1.17,0.0,1.54,0.0,1.35,0.0,1.53,12.89
271,3466,Matheus França,CRY,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,696,Sergio Reguilón,BRE,DEF,7.6,4.05,0.0,0.0,4.06,0.0,3.39,0.0,0.0,5.21,0.0,0.0,4.55,0.0,0.0,0.0,0.0,3.36,0.0,4.19,0.0,3.98,0.0,3.77,36.56
273,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1110,Marc Cucurella,CHE,DEF,8.3,0.95,0.0,0.0,0.0,0.71,0.0,0.85,0.0,0.0,0.0,0.63,0.0,0.0,0.36,0.0,0.0,0.43,0.0,0.56,0.48,0.55,0.46,0.56,6.540000000000001
275,11,Joe Willock,NEW,MID,7.6,3.29,0.0,3.19,0.0,0.0,2.75,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,2.62,0.0,3.43,0.0,2.57,0.0,2.06,1.85,1.53,26.62
276,4,Eddie Nketiah,ARS,FOR,7.6,0.0,0.38,0.0,0.78,0.0,0.47,0.0,0.0,0.0,0.56,0.0,0.57,0.0,0.65,0.0,0.0,0.0,0.58,0.71,0.0,0.57,0.0,0.82,6.090000000000001
277,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,3458,Igor,BHA,DEF,7.6,0.0,0.71,0.0,1.12,0.0,0.86,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.23,1.26,0.0,0.88,1.06,1.15,10.46
279,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.71,0.0,0.0,0.0,0.95,0.0,1.78,0.0,2.74,0.0,0.0,0.0,0.0,0.0,4.31,0.0,3.38,0.0,2.58,0.0,1.67,1.98,1.58,21.68
280,604,Aaron Cresswell,WHU,DEF,7.7,0.51,0.0,0.6,0.0,0.0,0.65,0.0,0.0,0.0,0.76,0.0,0.0,0.65,0.0,0.0,0.0,0.5,0.0,0.52,0.0,0.82,0.0,0.44,5.45
281,1050,CJ Egan-Riley,BUR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,3634,Ben Brereton,SHU,FOR,7.2,2.94,0.0,0.0,0.0,2.21,0.0,2.66,0.0,2.22,0.0,0.0,2.9,0.0,0.0,2.21,0.0,2.19,0.0,2.79,0.0,2.32,0.0,2.75,25.19
283,1468,Gonzalo Montiel,FOR,DEF,7.0,1.07,0.0,1.02,0.0,0.0,0.0,0.0,0.65,1.18,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.71,1.27,0.0,1.01,0.0,1.0,8.83
284,101,Neal Maupay,BRE,FOR,7.3,1.87,0.0,0.0,1.52,0.0,1.16,0.0,0.0,1.01,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.85,8.97
285,115,Dwight McNeil,EVE,MID,7.9,3.64,0.0,3.51,0.0,0.0,3.87,0.0,0.0,0.0,0.0,3.4,0.0,3.88,0.0,3.27,0.0,3.57,0.0,3.91,0.0,4.31,0.0,2.87,36.23
286,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,120,Charlie Taylor,BUR,DEF,6.8,1.08,0.0,3.25,0.0,0.0,1.75,0.0,0.0,2.21,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.19,0.0,2.2,0.0,1.01,0.0,3.28,18.97
288,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.23,0.0,0.18,0.94
289,711,Elliot Anderson,NEW,MID,6.5,0.89,0.0,1.03,0.0,0.0,0.91,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.33,0.0,0.93,0.0,0.7,0.62,0.44,9.01
290,230,Richarlison,TOT,FOR,8.0,5.5,0.0,4.32,0.0,0.0,0.0,0.0,5.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,3.55,3.88,5.09,3.45,4.64,43.11
291,706,Nélson Semedo,WOL,DEF,7.5,2.11,0.0,3.07,0.0,0.0,3.47,0.0,0.0,3.0,0.0,0.0,1.69,0.0,0.0,3.23,0.0,3.53,0.0,0.71,0.0,3.94,0.0,1.02,25.770000000000003
292,891,Sergi Canós,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,3383,Elijah Adebayo,LUT,FOR,6.9,3.13,0.0,0.0,2.62,0.0,3.64,0.0,0.0,2.43,0.0,0.0,3.52,0.0,0.0,0.0,0.0,3.06,0.0,3.56,0.0,3.33,0.0,3.66,28.95
295,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,813,Moisés Caicedo,CHE,MID,8.0,3.46,0.0,0.0,0.0,3.86,0.0,4.11,0.0,0.0,0.0,3.5,0.0,0.0,2.42,0.0,0.0,2.8,0.0,4.25,2.77,3.49,2.94,3.7,37.300000000000004
298,649,Abdoulaye Doucouré,EVE,MID,7.3,3.49,0.0,3.45,0.0,0.0,3.76,0.0,0.0,0.0,0.0,3.24,0.0,3.78,0.0,3.1,0.0,3.43,0.0,3.7,0.0,4.18,0.0,2.6,34.73
299,429,Victor Lindelöf,MUN,DEF,7.9,2.44,0.0,0.0,0.0,1.57,0.0,1.59,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.36,0.0,1.18,0.0,0.81,0.0,0.51,0.58,0.43,11.34
300,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,853,Valentino Livramento,NEW,DEF,8.3,4.1,0.0,3.38,0.0,0.0,2.11,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,1.7,0.0,2.39,0.0,1.91,0.0,1.81,1.34,1.38,21.799999999999997
302,1579,Luca Koleosho,BUR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57
303,1283,Sven Botman,NEW,DEF,8.6,5.9,0.0,5.24,0.0,0.0,3.34,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,4.44,0.0,6.24,0.0,4.28,0.0,3.82,3.36,3.4,43.2
304,1307,Ryan Yates,FOR,MID,6.8,1.36,0.0,1.44,0.0,0.0,0.0,0.0,1.45,1.49,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,1.28,1.45,0.0,1.7,0.0,1.47,13.059999999999999
305,880,Vitaly Janelt,BRE,MID,7.3,2.02,0.0,0.0,2.12,0.0,1.93,0.0,0.0,2.17,0.0,0.0,2.09,0.0,0.0,0.0,0.0,1.81,0.0,2.04,0.0,1.89,0.0,2.0,18.07
306,182,Eberechi Eze,CRY,MID,8.2,4.69,0.0,4.96,0.0,0.0,3.78,0.0,0.0,0.0,4.12,0.0,0.0,5.49,0.0,4.67,0.0,4.46,0.0,5.0,0.0,4.7,0.0,4.62,46.49
307,3387,Reece Burke,LUT,DEF,6.6,0.58,0.0,0.0,0.45,0.0,1.23,0.0,0.0,0.51,0.0,0.0,1.19,0.0,0.0,0.0,0.0,1.0,0.0,1.02,0.0,0.63,0.0,0.78,7.389999999999999
308,185,Tyrick Mitchell,CRY,DEF,7.7,3.44,0.0,3.79,0.0,0.0,2.3,0.0,0.0,0.0,2.41,0.0,0.0,3.97,0.0,3.01,0.0,3.07,0.0,3.27,0.0,3.74,0.0,3.41,32.41
309,137,Malang Sarr,CHE,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,56,Jacob Ramsey,AVL,MID,8.0,3.33,0.0,0.0,2.3,0.0,3.17,0.0,0.0,0.0,2.35,0.0,0.0,3.59,0.0,0.0,0.0,3.11,0.0,2.76,0.0,3.03,0.0,2.8,26.44
311,1282,Tyrell Malacia,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.66,0.0,1.31,0.0,1.97,2.39,1.53,8.08
312,1225,Joe Rothwell,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15
314,410,Anthony Martial,MUN,FOR,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.0,0.52,0.0,0.53,0.68,0.6,4.669999999999999
315,1253,Boubacar Kamara,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,3364,Simon Adingra,BHA,MID,7.0,0.0,3.01,0.0,3.24,0.0,2.67,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,3.31,3.28,0.0,2.99,3.26,3.13,30.7
317,1847,Edson Álvarez,WHU,MID,7.1,1.34,0.0,1.6,0.0,0.0,1.72,0.0,0.0,0.0,2.02,0.0,0.0,2.45,0.0,0.0,0.0,2.59,0.0,2.62,0.0,2.84,0.0,2.36,19.54
318,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,654,Ola Aina,FOR,DEF,6.7,3.16,0.0,2.82,0.0,0.0,0.0,0.0,1.65,2.98,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,1.61,3.0,0.0,2.42,0.0,2.7,22.56
320,1377,Rico Lewis,MCI,DEF,7.0,0.0,0.46,0.0,0.63,0.0,0.72,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.78,0.97,0.0,0.84,0.75,0.87,7.49
321,155,Hakim Ziyech,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,718,Ben Godfrey,EVE,DEF,7.1,2.29,0.0,1.71,0.0,0.0,2.61,0.0,0.0,0.0,0.0,1.81,0.0,2.53,0.0,1.58,0.0,2.12,0.0,2.22,0.0,3.0,0.0,1.41,21.279999999999998
323,994,Ashley Young,EVE,DEF,7.2,2.08,0.0,1.58,0.0,0.0,2.78,0.0,0.0,0.0,0.0,1.64,0.0,2.55,0.0,1.47,0.0,2.04,0.0,2.06,0.0,2.46,0.0,0.96,19.62
324,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.64,0.0,0.88,0.0,0.84,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.84,0.96,0.0,0.84,0.82,1.03,8.69
325,1002,Ibrahima Konaté,LIV,DEF,9.0,0.0,4.69,0.0,0.0,7.06,0.0,4.71,0.0,0.0,6.33,0.0,0.0,4.56,0.0,4.73,0.0,5.49,0.0,3.5,0.0,4.01,0.0,5.3,50.379999999999995
326,1027,Albert Sambi Lokonga,LUT,MID,6.8,2.18,0.0,0.0,0.0,0.0,2.61,0.0,0.0,1.9,0.0,0.0,2.51,0.0,0.0,0.0,0.0,2.33,0.0,2.68,0.0,2.95,0.0,2.28,19.44
327,1030,Kristoffer Ajer,BRE,DEF,6.6,2.69,0.0,0.0,2.69,0.0,2.11,0.0,0.0,3.56,0.0,0.0,3.02,0.0,0.0,0.0,0.0,2.33,0.0,2.96,0.0,2.56,0.0,2.41,24.33
328,1047,Armando Broja,FUL,FOR,7.4,0.62,0.0,0.59,0.0,0.0,0.62,0.0,0.0,0.0,0.65,0.0,0.0,0.64,0.0,0.0,0.0,0.66,0.0,0.66,0.0,0.53,0.0,0.75,5.720000000000001
329,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,367,Harry Wilson,FUL,MID,7.4,2.55,0.0,2.4,0.0,0.0,2.35,0.0,0.0,0.0,2.39,0.0,0.0,1.93,0.0,0.0,0.0,2.06,0.0,1.99,0.0,1.71,0.0,2.24,19.619999999999997
331,450,Paul Dummett,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,715,Vladimír Coufal,WHU,DEF,7.4,1.71,0.0,2.35,0.0,0.0,2.77,0.0,0.0,0.0,3.08,0.0,0.0,2.85,0.0,0.0,0.0,1.85,0.0,1.85,0.0,3.76,0.0,0.84,21.06
334,425,Luke Shaw,MUN,DEF,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51
335,237,Lucas Digne,AVL,DEF,7.6,1.65,0.0,0.0,0.66,0.0,1.48,0.0,0.0,0.0,0.76,0.0,0.0,1.83,0.0,0.0,0.0,1.4,0.0,1.11,0.0,1.21,0.0,1.42,11.519999999999998
336,255,Mario Lemina,WOL,MID,7.0,2.89,0.0,2.51,0.0,0.0,2.55,0.0,0.0,2.12,0.0,0.0,2.25,0.0,0.0,2.93,0.0,3.19,0.0,2.46,0.0,3.24,0.0,2.82,26.96
337,259,Harrison Reed,FUL,MID,7.5,1.63,0.0,1.67,0.0,0.0,1.58,0.0,0.0,0.0,1.79,0.0,0.0,1.62,0.0,0.0,0.0,1.61,0.0,1.6,0.0,1.51,0.0,1.85,14.859999999999998
338,623,Raúl Jiménez,FUL,FOR,7.4,1.52,0.0,1.44,0.0,0.0,1.52,0.0,0.0,0.0,1.54,0.0,0.0,1.43,0.0,0.0,0.0,1.39,0.0,1.4,0.0,1.17,0.0,1.69,13.1
339,44,Matt Targett,NEW,DEF,7.5,0.71,0.0,0.61,0.0,0.0,0.38,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.54,0.0,0.41,0.0,0.39,0.33,0.35,4.3999999999999995
340,633,Diogo Jota,LIV,MID,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,36,Tyrone Mings,AVL,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,634,Willy Boly,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,653,Kenny Tete,FUL,DEF,7.4,0.61,0.0,0.69,0.0,0.0,0.52,0.0,0.0,0.0,0.66,0.0,0.0,0.5,0.0,0.0,0.0,0.78,0.0,0.67,0.0,0.5,0.0,0.86,5.79
347,372,Joël Matip,LIV,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48
348,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.91,0.0,1.16,0.0,0.75,3.3200000000000003
349,670,Jayden Bogle,SHU,DEF,6.7,2.59,0.0,0.0,0.0,0.59,0.0,2.1,0.0,1.37,0.0,0.0,2.91,0.0,0.0,1.17,0.0,1.08,0.0,2.84,0.0,1.73,0.0,2.14,18.52
