,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,Total_Pts
250,994,Ashley Young,EVE,DEF,7.2,2.64,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,2.09,0.0,1.64,0.0,0.0,2.52,0.0,0.0,0.0,0.0,1.43,2.54,1.41,1.85,0.0,2.1,0.0,2.88,0.16,1.05,23.750000000000004
251,980,Tahith Chong,LUT,MID,6.8,1.68,0.0,0.0,1.36,0.0,0.0,1.49,1.53,0.0,1.17,0.0,0.0,1.2,0.0,1.21,0.0,0.0,0.92,0.0,0.0,1.18,0.0,1.08,0.0,1.24,0.0,1.13,0.0,1.22,16.41
252,291,Jack Harrison,EVE,MID,7.7,4.03,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,3.22,0.0,3.42,0.0,0.0,3.39,0.0,0.0,0.0,0.0,3.11,3.55,2.85,3.42,0.0,3.53,0.0,3.87,0.32,2.74,40.89
253,3196,Jhon Durán,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.56,0.64,0.0,0.0,0.43,0.0,0.72,0.0,0.0,0.51,0.0,0.0,0.74,0.0,0.73,0.0,0.64,0.0,0.72,0.0,0.61,6.71
254,3178,Álex Moreno,AVL,DEF,7.9,3.02,0.0,0.0,0.0,2.57,0.0,0.0,0.0,2.46,3.04,0.0,0.0,1.18,0.0,2.67,0.0,0.0,1.4,0.0,0.0,2.96,0.0,2.55,0.0,1.83,0.0,2.04,0.0,2.45,28.169999999999998
255,1227,Philip Billing,BOU,MID,7.8,0.0,0.6,0.0,0.67,0.0,0.0,0.7,0.0,0.0,0.66,0.0,0.56,0.0,0.0,0.6,0.0,0.0,0.0,0.57,0.0,0.55,0.47,0.62,0.0,0.53,0.0,0.63,0.12,0.56,7.84
256,3402,Gabriel Osho,LUT,DEF,6.9,2.62,0.0,0.0,2.73,0.0,0.0,2.54,3.42,0.0,1.39,0.0,0.0,0.88,0.0,3.08,0.0,0.0,0.41,0.0,0.0,2.59,0.0,2.7,0.0,2.97,0.0,2.42,0.0,3.04,30.79
257,3412,Sandro Tonali,NEW,MID,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,168,Conor Gallagher,CHE,MID,7.8,4.06,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,4.19,0.0,0.0,0.0,4.08,0.0,4.31,0.0,0.0,0.0,3.97,0.7,2.81,3.12,1.3,4.65,1.3,3.56,3.2,3.85,49.44
259,1110,Marc Cucurella,CHE,DEF,8.3,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.86,0.0,0.99,0.0,0.0,0.0,0.74,0.1,0.42,0.5,0.2,0.56,0.18,0.56,0.47,0.6,7.61
260,1109,Takehiro Tomiyasu,ARS,DEF,7.5,0.0,0.0,0.34,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,1.9,0.0,1.5,0.0,0.0,1.7,0.0,0.0,0.42,1.67,1.41,0.0,1.97,0.0,1.44,1.35,2.0,17.009999999999998
261,3362,Mahmoud Dahoud,BHA,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,886,Ethan Pinnock,BRE,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.5,0.0,1.93,0.0,0.0,5.01,0.0,0.0,3.8,0.0,3.3,0.0,3.86,0.0,3.21,0.0,2.96,26.42
263,3387,Reece Burke,LUT,DEF,6.6,0.81,0.0,0.0,0.6,0.0,0.0,0.59,0.72,0.0,0.43,0.0,0.0,0.39,0.0,0.67,0.0,0.0,0.32,0.0,0.0,0.68,0.0,0.61,0.0,0.73,0.0,0.6,0.0,0.73,7.880000000000001
264,42,Jack Grealish,MCI,MID,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.6,0.0,1.63,0.0,0.0,1.95,0.0,0.0,0.36,1.53,1.69,0.0,1.97,0.0,1.71,1.31,2.13,17.09
265,167,Thiago Silva,CHE,DEF,8.5,1.07,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,5.21,0.0,0.0,0.0,4.12,0.0,5.28,0.0,0.0,0.0,4.73,0.54,1.83,2.28,0.93,3.96,0.85,3.08,1.96,3.05,41.910000000000004
266,159,Jorginho,ARS,MID,7.6,0.0,0.0,1.74,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.21,0.0,0.91,0.0,0.0,0.94,0.0,0.0,0.24,1.01,0.94,0.0,1.08,0.0,0.94,0.75,0.99,12.879999999999999
267,3634,Ben Brereton,SHU,FOR,7.2,0.0,0.0,2.49,2.45,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,2.23,0.0,2.62,0.0,2.19,0.0,0.0,2.82,1.6,2.36,0.0,2.73,0.0,2.26,0.67,2.7,29.95
268,1325,Clément Lenglet,AVL,DEF,7.7,3.77,0.0,0.0,0.0,2.64,0.0,0.0,0.0,2.81,1.8,0.0,0.0,0.67,0.0,1.53,0.0,0.0,0.81,0.0,0.0,1.83,0.0,1.5,0.0,1.15,0.0,1.21,0.0,1.59,21.31
269,895,Bryan Mbeumo,BRE,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,1.82,0.0,1.91,0.0,0.0,4.38,0.0,0.0,3.87,0.0,3.76,0.0,4.25,0.0,3.78,0.0,4.27,29.16
270,45,Cameron Archer,SHU,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.71,0.0,0.94,0.0,1.28,0.0,0.0,1.81,0.97,1.45,0.0,1.72,0.0,1.33,0.39,1.68,12.690000000000001
271,1735,Antoine Semenyo,BOU,MID,6.6,0.0,3.56,0.0,3.76,0.0,0.0,3.87,0.0,0.0,3.27,0.0,3.08,0.0,0.0,2.98,0.0,0.0,0.0,3.14,0.0,2.73,2.39,3.1,0.0,2.33,0.0,3.24,0.62,2.66,40.730000000000004
272,898,Nathan Collins,BRE,DEF,7.3,2.57,0.0,0.0,1.37,0.0,0.0,0.0,3.41,0.0,2.39,0.0,0.0,2.28,0.0,1.78,0.0,0.0,2.01,0.0,0.0,1.69,0.0,1.52,0.0,1.44,0.0,0.98,0.0,0.68,22.12
273,6,Mohamed Elneny,ARS,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,3398,Cauley Woodrow,LUT,FOR,6.6,1.33,0.0,0.0,0.68,0.0,0.0,0.76,0.76,0.0,0.52,0.0,0.0,0.52,0.0,0.6,0.0,0.0,0.39,0.0,0.0,0.38,0.0,0.44,0.0,0.44,0.0,0.48,0.0,0.49,7.790000000000001
276,3386,Chiedozie Ogbene,LUT,FOR,6.8,2.75,0.0,0.0,2.54,0.0,0.0,2.81,2.94,0.0,2.49,0.0,0.0,2.29,0.0,2.83,0.0,0.0,2.27,0.0,0.0,2.78,0.0,2.62,0.0,2.84,0.0,2.71,0.0,2.91,34.78
277,3182,Mykhailo Mudryk,CHE,MID,8.2,1.67,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,2.34,0.0,0.0,0.0,1.98,0.0,1.76,0.0,0.0,0.0,1.6,0.32,1.25,1.28,0.57,1.69,0.59,1.4,1.4,1.66,21.969999999999995
278,1435,Alexander Isak,NEW,FOR,9.0,6.05,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,6.55,0.0,6.13,0.0,0.0,4.72,0.0,0.0,6.21,0.0,0.0,2.68,3.8,6.87,0.0,5.04,0.0,5.3,2.49,4.02,64.55999999999999
279,2339,Tom Lockyer,LUT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,3405,Pelly Ruddock Mpanzu,LUT,MID,6.7,1.75,0.0,0.0,0.83,0.0,0.0,0.89,0.73,0.0,0.27,0.0,0.0,0.64,0.0,0.28,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.31,0.0,0.32,0.0,0.29,0.0,0.3,7.250000000000001
281,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.7,1.3,0.53,4.55,0.96,4.06,2.43,3.79,18.499999999999996
282,259,Harrison Reed,FUL,MID,7.5,2.06,0.0,0.0,0.91,0.0,0.0,0.0,0.92,0.0,0.97,0.0,0.95,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,0.24,0.08,0.96,0.0,0.96,0.0,0.89,0.63,1.09,12.580000000000004
283,1411,Casemiro,MUN,MID,8.1,0.0,2.96,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,3.69,0.0,3.87,0.0,0.0,3.85,0.0,2.34,3.99,4.07,0.0,4.36,0.0,3.43,2.68,3.55,46.589999999999996
284,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.86,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.82,0.0,0.9,0.0,0.0,1.11,0.0,0.0,0.21,0.9,1.02,0.0,1.06,0.0,0.98,0.77,1.12,11.21
285,1405,Iyenoma Udogie,TOT,DEF,7.7,2.28,0.0,0.0,0.0,2.92,0.0,0.0,3.55,0.0,5.19,0.0,4.11,0.0,0.0,0.0,0.0,5.02,2.83,0.0,0.0,0.52,1.14,2.75,0.65,1.98,0.65,5.08,2.2,4.97,45.839999999999996
286,399,Raheem Sterling,CHE,MID,8.7,3.21,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,3.54,0.0,0.0,0.0,3.23,0.0,3.18,0.0,0.0,0.0,3.22,0.56,2.24,2.5,1.11,3.18,1.11,2.74,2.74,3.13,39.510000000000005
287,178,Joel Ward,CRY,DEF,7.5,1.79,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,2.49,0.0,2.34,0.0,0.0,1.47,0.0,0.0,0.0,1.37,0.0,2.66,1.41,2.35,0.0,1.94,0.0,1.6,0.38,1.18,24.060000000000002
288,263,Antonee Robinson,FUL,DEF,7.7,3.12,0.0,0.0,3.72,0.0,0.0,0.0,2.64,0.0,4.53,0.0,3.57,0.0,0.0,2.7,0.0,0.0,3.62,0.0,0.0,0.54,0.17,4.52,0.0,2.66,0.0,1.62,1.44,3.9,38.75
289,95,Robert Sánchez,CHE,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.33,0.0,0.53,0.0,0.0,0.0,0.43,0.09,0.4,0.43,0.17,0.43,0.14,0.46,0.4,0.52,4.690000000000001
290,91,Joël Veltman,BHA,DEF,7.9,0.88,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.93,0.0,0.76,0.0,0.0,0.96,0.0,0.0,0.2,0.42,0.99,0.15,0.82,0.13,0.65,0.59,0.73,10.240000000000002
291,372,Joël Matip,LIV,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56
292,594,Pablo Fornals,WHU,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,16,Martinelli,ARS,MID,10.2,0.0,0.0,4.63,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,4.93,0.0,3.23,0.0,0.0,3.76,0.0,0.0,0.89,3.95,3.6,0.0,4.39,0.0,3.54,2.93,4.14,47.019999999999996
294,24,Willian,FUL,MID,7.7,2.74,0.0,0.0,3.61,0.0,0.0,0.0,3.73,0.0,3.99,0.0,3.7,0.0,0.0,3.66,0.0,0.0,3.65,0.0,0.0,0.85,0.27,3.78,0.0,3.46,0.0,2.87,2.2,3.75,42.26
295,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.91,0.0,2.46,0.0,0.0,0.0,4.12,0.73,2.88,3.16,1.43,4.09,1.4,3.45,3.46,4.12,34.29
296,4,Eddie Nketiah,ARS,FOR,7.6,0.0,0.0,1.43,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,1.42,0.0,0.9,0.0,0.0,1.1,0.0,0.0,0.28,1.22,0.95,0.0,1.25,0.0,0.99,0.82,1.27,13.37
297,3383,Elijah Adebayo,LUT,FOR,6.9,1.6,0.0,0.0,2.85,0.0,0.0,3.21,3.81,0.0,3.06,0.0,0.0,2.62,0.0,3.54,0.0,0.0,2.37,0.0,0.0,3.56,0.0,3.24,0.0,3.59,0.0,3.25,0.0,3.73,40.43
298,1468,Gonzalo Montiel,FOR,DEF,7.0,1.51,0.0,0.0,0.0,1.03,0.0,0.0,2.24,0.0,1.99,0.0,1.92,0.0,0.0,0.0,0.0,1.07,1.98,0.0,0.0,1.41,0.0,1.07,0.0,1.8,0.0,1.49,0.0,1.67,19.18
299,599,Tomáš Souček,WHU,MID,7.7,2.9,0.0,0.0,0.0,3.21,0.0,0.0,0.0,3.15,3.04,0.0,3.11,0.0,0.0,2.84,0.0,0.0,3.11,0.0,0.0,2.82,0.0,2.97,0.0,2.83,0.0,3.48,0.0,2.56,36.019999999999996
300,588,Michail Antonio,WHU,FOR,7.7,1.16,0.0,0.0,0.0,1.56,0.0,0.0,0.0,1.54,1.6,0.0,1.64,0.0,0.0,1.46,0.0,0.0,1.64,0.0,0.0,1.44,0.0,1.51,0.0,1.39,0.0,1.84,0.0,1.19,17.970000000000002
301,367,Harry Wilson,FUL,MID,7.4,1.81,0.0,0.0,1.4,0.0,0.0,0.0,1.46,0.0,1.45,0.0,1.5,0.0,0.0,1.56,0.0,0.0,1.38,0.0,0.0,0.33,0.11,1.48,0.0,1.45,0.0,1.19,0.89,1.56,17.569999999999997
302,348,Taiwo Awoniyi,FOR,FOR,7.5,3.75,0.0,0.0,0.0,3.22,0.0,0.0,3.82,0.0,3.6,0.0,4.06,0.0,0.0,0.0,0.0,3.14,3.53,0.0,0.0,2.97,0.0,2.56,0.0,3.12,0.0,3.3,0.0,3.05,40.11999999999999
303,1441,Idrissa Gana Gueye,EVE,MID,7.4,1.66,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.32,0.0,2.42,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.44,2.08,2.21,2.05,0.0,2.54,0.0,2.35,0.24,2.08,26.869999999999997
304,130,Josh Brownhill,BUR,MID,7.1,0.0,0.0,0.0,0.0,3.02,0.0,0.0,3.23,0.0,2.8,0.0,3.2,0.0,0.0,2.59,0.0,0.0,2.85,0.0,0.0,3.03,0.0,2.76,0.0,3.24,0.0,2.78,0.0,3.14,32.64000000000001
305,129,Chris Wood,FOR,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.59,0.0,0.0,0.0,0.0,0.95,1.4,0.0,0.0,1.22,0.0,1.17,0.0,1.45,0.0,1.41,0.0,1.32,9.84
306,117,Jóhann Berg Guðmundsson,BUR,MID,7.0,0.0,2.39,0.0,0.0,1.91,0.0,0.0,2.09,0.0,1.86,0.0,2.01,0.0,0.0,1.49,0.0,0.0,1.71,0.0,0.0,1.66,0.0,1.5,0.0,1.92,0.0,1.47,0.0,1.59,21.599999999999998
307,115,Dwight McNeil,EVE,MID,7.9,3.92,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,3.18,0.0,3.28,0.0,0.0,3.31,0.0,0.0,0.0,0.0,3.1,3.42,2.81,3.31,0.0,3.41,0.0,3.71,0.31,2.69,39.779999999999994
308,111,Ben Mee,BRE,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.23,0.0,3.24,6.43
309,101,Neal Maupay,BRE,FOR,7.3,3.13,0.0,0.0,2.17,0.0,0.0,0.0,2.78,0.0,2.0,0.0,0.0,1.78,0.0,1.32,0.0,0.0,1.37,0.0,0.0,1.33,0.0,0.0,0.0,1.32,0.0,1.06,0.0,1.34,19.599999999999998
310,98,Adam Lallana,BHA,MID,6.8,2.05,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.96,0.0,0.87,0.0,0.0,0.85,0.0,0.0,0.19,0.43,0.88,0.14,0.88,0.14,0.89,0.72,0.84,12.830000000000004
311,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.27,0.0,1.69,0.0,0.0,1.98,0.0,1.19,2.41,2.81,0.0,2.3,0.0,1.78,1.5,1.2,19.490000000000002
312,321,Jonny Evans,MUN,DEF,7.7,0.0,0.9,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97
313,307,Harvey Barnes,NEW,MID,8.3,3.25,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,2.98,0.0,2.74,0.0,0.0,2.12,0.0,0.0,3.15,0.0,0.0,1.33,1.89,3.09,0.0,2.26,0.0,2.19,1.07,1.7,29.580000000000005
314,1934,Jakub Kiwior,ARS,DEF,7.6,0.0,0.0,5.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.41,0.0,0.8,0.0,0.0,0.92,0.0,0.0,0.24,0.97,0.88,0.0,1.1,0.0,0.9,0.82,1.14,18.46
315,1889,Arnaut Danjuma,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.12,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.08,1.24,0.98,1.2,0.0,1.21,0.0,1.35,0.11,0.93,11.54
316,1692,Benoît Badiashile,CHE,DEF,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.75,0.0,0.94,0.0,0.0,0.0,0.85,0.1,0.41,0.49,0.2,0.42,0.14,0.39,0.34,0.42,6.3
317,1579,Luca Koleosho,BUR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62
318,297,Kalvin Phillips,WHU,MID,7.1,0.87,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.82,1.35,0.0,1.28,0.0,0.0,1.17,0.0,0.0,1.26,0.0,0.0,1.12,0.0,1.03,0.0,1.08,0.0,1.25,0.0,0.0,13.490000000000002
319,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.2,0.56
320,1440,Antony,MUN,MID,8.7,0.0,0.94,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.6,0.0,0.68,0.0,0.0,0.6,0.0,0.43,0.67,0.76,0.0,0.64,0.0,0.53,0.42,0.59,9.03
321,484,Oliver Norwood,SHU,MID,7.0,0.0,0.0,1.16,1.21,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,1.19,0.0,1.36,0.0,1.12,0.0,0.0,1.44,0.84,1.28,0.0,1.42,0.0,1.28,0.38,1.5,15.52
322,608,Issa Diop,FUL,DEF,7.3,0.34,0.0,0.0,0.52,0.0,0.0,0.0,0.55,0.0,0.82,0.0,0.87,0.0,0.0,0.7,0.0,0.0,0.77,0.0,0.0,0.15,0.05,0.9,0.0,0.74,0.0,0.58,0.41,0.96,8.360000000000001
323,880,Vitaly Janelt,BRE,MID,7.3,2.36,0.0,0.0,1.97,0.0,0.0,0.0,2.22,0.0,2.18,0.0,0.0,2.22,0.0,2.01,0.0,0.0,2.27,0.0,0.0,2.2,0.0,2.06,0.0,2.17,0.0,2.09,0.0,2.2,25.949999999999996
324,186,Jeffrey Schlupp,CRY,MID,7.2,1.96,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,1.59,0.0,1.7,0.0,0.0,1.47,0.0,0.0,0.0,1.52,0.0,1.56,1.09,1.32,0.0,1.27,0.0,1.24,0.4,1.06,18.299999999999997
325,48,Ezri Konsa,AVL,DEF,7.9,1.56,0.0,0.0,0.0,2.97,0.0,0.0,0.0,4.78,5.14,0.0,0.0,1.27,0.0,4.58,0.0,0.0,1.69,0.0,0.0,4.75,0.0,3.54,0.0,2.63,0.0,2.5,0.0,4.66,40.06999999999999
326,340,Joe Gomez,LIV,DEF,8.2,1.63,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,1.87,0.0,1.13,0.0,0.0,1.33,0.0,0.26,0.99,1.11,0.0,1.0,0.0,0.97,0.84,1.16,14.950000000000001
327,1286,Joe Worrall,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,66,Yves Bissouma,TOT,MID,7.3,5.6,0.0,0.0,0.0,3.75,0.0,0.0,3.69,0.0,4.36,0.0,4.82,0.0,0.0,0.0,0.0,4.19,3.91,0.0,0.0,0.62,1.38,3.19,0.85,3.3,0.86,4.41,2.8,4.77,52.499999999999986
331,56,Jacob Ramsey,AVL,MID,8.0,3.09,0.0,0.0,0.0,3.48,0.0,0.0,0.0,3.07,3.36,0.0,0.0,2.34,0.0,3.14,0.0,0.0,2.37,0.0,0.0,3.54,0.0,3.27,0.0,2.81,0.0,3.08,0.0,2.87,36.419999999999995
332,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,890,Mathias Jensen,BRE,MID,7.6,2.74,0.0,0.0,2.16,0.0,0.0,0.0,2.49,0.0,2.51,0.0,0.0,2.53,0.0,2.24,0.0,0.0,2.55,0.0,0.0,2.5,0.0,2.29,0.0,2.53,0.0,2.43,0.0,2.55,29.52
334,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.68,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.68,0.0,0.67,0.0,0.0,1.05,0.0,0.0,0.18,0.77,0.91,0.0,0.96,0.0,0.79,0.61,1.04,9.45
335,138,Timo Werner,TOT,FOR,8.2,1.67,0.0,0.0,0.0,1.42,0.0,0.0,1.59,0.0,2.14,0.0,1.62,0.0,0.0,0.0,0.0,2.08,1.84,0.0,0.0,0.33,0.71,1.68,0.41,1.62,0.4,2.2,1.42,1.96,23.090000000000003
336,370,Harvey Elliott,LIV,MID,7.5,3.96,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,1.86,0.0,1.42,0.0,0.0,1.44,0.0,0.38,1.45,1.4,0.0,1.46,0.0,1.2,1.02,1.56,20.019999999999996
337,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1383,Manor Solomon,TOT,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.34,0.0,0.0,0.0,0.0,0.4,0.41,0.0,0.0,0.08,0.16,0.35,0.09,0.35,0.09,0.47,0.31,0.43,3.7800000000000002
340,1393,Marcus Tavernier,BOU,MID,7.2,0.0,3.32,0.0,3.52,0.0,0.0,3.7,0.0,0.0,3.11,0.0,3.08,0.0,0.0,2.96,0.0,0.0,0.0,3.0,0.0,2.76,2.32,3.04,0.0,2.44,0.0,3.16,0.63,2.81,39.85
341,3487,Carlos Baleba,BHA,MID,6.7,2.72,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.83,0.0,0.68,0.0,0.0,0.67,0.0,0.0,0.17,0.4,0.71,0.11,0.7,0.11,0.67,0.55,0.66,12.69
342,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
