,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,Total_Pts
469,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1059,James Mcatee,SHU,MID,6.5,0.0,0.0,0.0,0.0,2.98,0.0,2.3,0.0,0.0,2.49,0.0,0.0,2.41,0.0,0.0,0.0,2.58,0.0,0.0,0.0,2.34,0.0,2.28,2.36,2.25,2.6,0.0,2.02,26.61
472,1104,Maxwel Cornet,WHU,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.57,0.52,0.66,0.58,0.55,0.64,0.0,4.82
473,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,161,Ian Maatsen,CHE,MID,7.5,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.64,0.0,0.0,0.0,0.62,0.46,0.0,0.0,0.75,0.0,0.0,0.0,0.66,0.64,0.51,0.54,0.0,0.51,6.759999999999999
475,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.29,0.0,0.0,0.3,0.31,0.36,0.28,0.41,0.0,2.2600000000000002
477,197,Cheikhou Kouyaté,FOR,MID,6.8,0.0,0.0,0.0,0.34,0.0,0.0,0.35,0.0,0.0,0.0,0.25,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.14,0.16,0.15,0.15,0.15,0.0,2.0399999999999996
478,874,Charlie Goode,BRE,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1325,Clément Lenglet,AVL,DEF,7.7,0.0,0.73,0.0,0.0,0.0,0.0,0.77,0.0,0.0,1.01,0.0,0.0,0.0,0.86,0.0,0.8,0.0,0.0,0.0,1.14,0.0,0.0,1.01,0.95,0.89,1.24,0.0,0.54,9.940000000000001
480,180,Andros Townsend,LUT,MID,6.9,0.0,0.0,2.69,0.0,0.0,0.0,2.56,0.0,0.0,2.2,0.0,0.0,2.85,0.0,0.0,0.0,2.51,0.0,0.0,2.22,0.0,0.0,2.5,2.34,2.7,2.4,2.13,0.0,27.099999999999998
481,3214,Naouirou Ahamada,CRY,MID,6.5,0.0,0.0,0.0,0.82,0.0,0.0,1.1,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.37,0.0,0.43,0.0,0.0,0.4,0.49,0.42,0.49,0.44,0.0,6.170000000000001
482,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21
483,504,Nathan Redmond,BUR,MID,7.1,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.32,0.0,0.49,0.0,0.0,0.4,0.0,0.0,0.51,0.0,0.0,0.0,0.52,0.0,0.0,0.67,0.5,0.62,0.51,0.72,0.0,5.709999999999999
484,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.23,0.0,0.0,0.32,0.0,0.0,0.22,0.37,0.47,0.3,0.0,0.26,2.37
485,3186,Dango Ouattara,BOU,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.76,0.0,0.71,0.0,0.0,0.62,0.0,0.0,0.0,0.64,0.0,0.0,0.76,0.93,0.76,0.87,0.83,0.0,7.14
486,6,Mohamed Elneny,ARS,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3196,Jhon Durán,AVL,MID,6.7,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.34,0.0,0.0,0.0,0.36,0.0,0.31,0.0,0.0,0.0,0.41,0.0,0.0,0.41,0.39,0.37,0.46,0.0,0.24,3.8500000000000005
488,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3401,Jordan Clark,LUT,MID,6.8,0.0,0.0,0.29,0.0,0.0,0.0,0.31,0.0,0.0,0.31,0.0,0.0,0.4,0.0,0.0,0.0,0.37,0.0,0.0,0.27,0.0,0.0,0.23,0.14,0.19,0.14,0.32,0.0,2.97
492,338,Divock Origi,FOR,FOR,7.3,0.0,0.0,0.0,0.82,0.0,0.0,0.51,0.0,0.0,0.0,0.83,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.81,0.77,0.87,0.87,0.93,0.0,8.66
493,628,Jonny Castro,WOL,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.21,0.0,0.6
494,431,Teden Mengi,LUT,DEF,7.7,0.0,0.0,2.75,0.0,0.0,0.0,1.92,0.0,0.0,1.0,0.0,0.0,3.48,0.0,0.0,0.0,2.0,0.0,0.0,0.78,0.0,0.0,2.33,2.2,2.95,1.16,0.87,0.0,21.44
495,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,3378,Hjalmar Ekdal,BUR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,1.08,0.0,0.0,0.0,0.9,0.0,0.0,0.58,0.0,0.0,1.53,0.0,0.0,0.0,0.94,0.0,0.0,0.49,0.0,0.0,1.04,1.0,1.41,0.68,0.55,0.0,10.2
498,473,Ben Osborn,SHU,MID,6.7,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.24,0.0,0.27,0.33,0.29,0.33,0.0,0.27,3.1
499,1309,Alexander Mighten,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,1027,Albert Sambi Lokonga,LUT,MID,6.8,0.0,0.0,2.17,0.0,0.0,0.0,2.12,0.0,0.0,2.03,0.0,0.0,2.34,0.0,0.0,0.0,2.03,0.0,0.0,1.93,0.0,0.0,1.9,1.82,1.86,1.82,0.0,0.0,20.02
501,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.52,0.0,1.34,0.0,1.2,0.0,0.0,1.04,0.0,0.0,0.0,0.0,1.31,0.0,1.09,1.28,1.31,1.13,1.15,0.0,13.78
503,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3491,Murillo,FOR,MID,7.0,0.0,0.0,0.0,2.16,0.0,0.0,2.2,0.0,0.0,0.0,2.3,0.0,2.01,0.0,0.0,2.3,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.95,2.11,2.13,2.06,0.0,23.219999999999995
505,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,763,Jakub Moder,BHA,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.92,0.66,0.0,0.0,0.54,0.0,0.0,0.41,0.0,0.0,0.0,0.39,0.0,0.0,0.35,0.0,0.0,0.26,0.28,0.2,0.2,0.21,0.0,4.420000000000001
508,3464,Lesley Ugochukwu,CHE,MID,6.7,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.45,0.0,0.0,0.0,0.38,0.41,0.0,0.0,0.53,0.0,0.0,0.0,0.49,0.5,0.51,0.55,0.0,0.53,4.819999999999999
509,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3394,Luke Berry,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1321,Luis Sinisterra,BOU,MID,7.7,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,2.6,0.0,2.28,0.0,1.61,0.0,0.0,1.24,0.0,0.0,0.0,1.2,0.0,0.0,1.57,1.81,1.43,1.6,1.52,0.0,19.71
513,3472,Alex Scott,BOU,MID,6.5,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.09,0.0,1.16,0.0,1.01,0.0,0.0,0.85,0.0,0.0,0.0,0.72,0.0,0.0,0.75,0.84,0.75,0.83,0.78,0.0,9.86
514,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.24,0.0,0.37,0.0,0.0,0.31,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.0,0.48,0.4,0.45,0.41,0.53,0.0,4.28
516,229,André Gomes,EVE,MID,7.1,0.0,1.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.67,0.0,0.63,0.0,0.0,0.77,0.67,0.69,0.77,0.0,0.7,9.479999999999999
517,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3478,Wilson Odobert,BUR,FOR,6.5,0.0,0.0,2.24,0.0,0.0,0.0,0.0,1.7,0.0,1.94,0.0,0.0,1.62,0.0,0.0,1.48,0.0,0.0,0.0,1.52,0.0,0.0,1.75,1.56,1.7,1.7,1.8,0.0,19.01
520,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,3479,Nicolò Zaniolo,AVL,MID,7.2,0.0,0.6,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.57,0.0,0.0,0.0,0.56,0.0,0.54,0.0,0.0,0.0,0.59,0.0,0.0,0.52,0.6,0.52,0.58,0.0,0.46,6.0200000000000005
524,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.21,0.0,0.0,0.23,0.24,0.2,0.23,0.23,0.0,1.7699999999999998
525,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,198,Jaïro Riedewald,CRY,MID,6.6,0.0,0.0,0.0,0.59,0.0,0.0,0.77,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.54,0.0,0.53,0.0,0.0,0.53,0.58,0.55,0.6,0.63,0.0,6.42
528,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,3374,Samuel Bastien,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.14,0.5
535,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.2,0.19,0.0,0.5800000000000001
537,3595,Sydie Peck,SHU,MID,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,3402,Gabriel Osho,LUT,DEF,6.9,0.0,0.0,2.75,0.0,0.0,0.0,1.87,0.0,0.0,0.92,0.0,0.0,3.5,0.0,0.0,0.0,1.98,0.0,0.0,0.66,0.0,0.0,2.3,2.22,3.07,1.08,0.79,0.0,21.14
541,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,3460,Jacob Bruun Larsen,BUR,MID,7.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.15,0.0,1.5,0.0,0.0,1.18,0.0,0.0,1.29,0.0,0.0,0.0,1.27,0.0,0.0,1.6,1.32,1.54,1.29,1.51,0.0,15.459999999999999
543,488,John Fleck,SHU,MID,6.8,0.0,0.0,0.0,0.0,0.29,0.0,0.27,0.0,0.0,0.31,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.32,0.0,0.31,0.32,0.31,0.4,0.0,0.31,3.43
544,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1468,Gonzalo Montiel,FOR,DEF,7.0,0.0,0.0,0.0,1.7,0.0,0.0,1.84,0.0,0.0,0.0,2.11,0.0,1.75,0.0,0.0,1.78,0.0,0.0,0.0,1.15,0.0,0.0,1.12,0.9,1.69,1.72,1.65,0.0,17.41
547,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
549,891,Sergi Canós,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2122,Anis Ben Slimane,SHU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.75,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.06,0.0,1.08,1.06,1.05,1.23,0.0,1.0,8.959999999999999
553,3495,Odisseas Vlachodimos,FOR,GK,6.3,0.0,0.0,0.0,0.19,0.0,0.0,0.24,0.0,0.0,0.0,0.29,0.0,0.3,0.0,0.0,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.37,0.42,0.46,0.49,0.0,3.83
554,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3466,Matheus França,CRY,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
556,232,Tom Davies,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.37,0.0,0.39,0.0,0.0,0.38,0.0,0.0,0.46,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.46,0.0,0.51,0.55,0.48,0.59,0.0,0.51,5.18
557,3435,James McConnell,LIV,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3563,Ryan One,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,378,Tommy Doyle,WOL,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.79,0.0,0.7,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.73,0.0,0.63,0.73,0.71,0.64,0.78,0.0,7.760000000000001
561,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,3451,Alex Murphy,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,3586,Michael Ndiweni,NEW,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
