,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,Total_Pts
472,265,Tom Cairney,FUL,MID,6.7,4.7,0.0,0.0,4.39,0.0,0.0,3.09,0.0,0.0,0.0,0.0,4.27,0.0,0.0,3.89,0.0,0.0,0.0,4.41,0.0,3.28,0.0,0.0,4.66,4.24,0.0,3.7,0.0,4.83,1.23,0.0,4.47,4.09,3.01,1.56,4.19,64.01
473,3431,Yasser Larouci,SHU,DEF,6.8,0.51,0.0,0.0,0.52,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.16,0.0,0.2,0.0,0.0,0.03,0.0,0.21,0.0,0.14,0.22,0.0,0.18,0.27,0.02,0.17,0.26,0.2,0.12,0.22,4.03
474,526,Matt Doherty,WOL,DEF,7.5,0.0,0.98,0.0,1.26,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.95,0.0,0.0,0.0,1.67,0.0,0.0,0.4,0.0,1.15,1.67,0.0,1.77,0.0,1.58,1.19,0.84,2.07,0.66,1.74,0.53,0.8,21.96
475,2443,Jamie Donley,TOT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,378,Tommy Doyle,WOL,MID,7.2,0.0,1.23,0.0,1.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.1,0.0,0.0,0.0,1.24,0.0,0.0,0.3,0.0,1.1,1.17,0.0,1.25,0.0,1.18,1.15,0.6,1.32,1.05,1.23,0.38,1.14,18.68
477,1387,Chris Richards,CRY,DEF,7.0,2.17,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.5,0.0,0.0,3.21,0.0,0.0,1.98,0.0,0.0,0.0,3.4,0.0,0.0,0.43,0.0,2.7,2.5,0.0,1.59,0.0,1.58,2.67,0.21,2.39,2.28,2.7,1.48,2.4,38.75000000000001
478,3466,Matheus França,CRY,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,453,Emil Krafth,NEW,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
480,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,198,Jaïro Riedewald,CRY,MID,6.6,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.19,0.0,0.0,0.05,0.0,0.21,0.21,0.0,0.19,0.0,0.19,0.22,0.02,0.21,0.21,0.21,0.15,0.21,2.9299999999999997
482,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
483,878,Shandon Baptiste,BRE,MID,6.5,0.0,0.0,0.45,0.39,0.0,0.0,0.36,0.0,0.0,0.32,0.0,0.0,0.0,0.47,0.45,0.0,0.0,0.0,0.39,0.0,0.0,0.51,0.0,0.49,0.48,0.0,0.47,0.0,0.53,0.94,0.0,0.44,0.47,0.44,0.01,0.44,8.05
484,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,3642,Radu Drăgușin,TOT,DEF,7.6,0.25,0.0,0.0,0.43,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.57,0.0,0.71,0.0,0.0,1.07,0.74,0.0,1.03,0.0,0.63,0.64,0.13,0.74,0.54,1.11,0.56,1.04,11.71
486,229,André Gomes,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1028,Frank Onyeka,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.48,0.0,0.0,0.0,0.6,0.65,0.0,0.0,0.0,0.56,0.0,0.0,0.61,0.0,0.63,0.65,0.0,0.56,0.0,0.69,1.37,0.0,0.63,0.68,0.64,0.02,0.64,9.96
489,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3507,Mike Trésor,BUR,MID,7.0,0.74,0.0,0.0,0.59,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.9,0.0,0.0,0.81,0.0,0.0,0.86,0.0,0.75,0.94,0.0,0.78,0.0,0.88,0.85,0.0,0.79,0.87,0.8,0.0,0.95,12.929999999999998
491,3491,Murillo,FOR,MID,7.0,0.0,2.36,0.0,2.14,0.0,0.0,2.76,0.0,0.0,0.0,0.0,2.07,0.0,0.0,2.1,0.0,0.0,0.0,2.03,0.0,0.0,1.57,0.0,2.23,2.11,0.0,2.01,0.0,2.18,2.15,0.32,1.91,2.23,2.12,0.3,2.23,34.819999999999986
492,3508,Nicolás Domínguez,FOR,MID,7.5,0.0,2.69,0.0,1.62,0.0,0.0,1.63,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.51,0.0,0.0,0.0,1.51,0.0,0.0,1.13,0.0,1.63,1.6,0.0,1.38,0.0,1.73,1.48,0.25,1.33,1.57,1.66,0.23,1.5,25.93
493,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,1093,Aaron Ramsey,BUR,MID,6.7,0.21,0.0,0.0,0.2,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.41,0.0,0.0,0.39,0.0,0.0,0.39,0.0,0.34,0.44,0.0,0.39,0.0,0.42,0.4,0.0,0.38,0.41,0.38,0.0,0.45,5.73
496,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.18,0.15,0.23,0.13,0.22,1.11
499,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,3385,Fred Onyedinma,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.35,0.4,0.27,0.37,0.38,0.41,0.06,0.32,2.84
503,3470,Alejo Véliz,TOT,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3493,Altay Bayındır,MUN,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003
505,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3465,Amadou Diallo,NEW,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003
508,1223,Mark Travers,BOU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
509,3162,David Datro Fofana,BUR,FOR,6.9,1.5,0.0,0.0,1.18,0.0,0.0,1.38,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,1.87,0.0,0.0,1.41,0.0,0.0,1.68,0.0,1.29,1.75,0.0,1.48,0.0,1.68,1.53,0.0,1.39,1.62,1.42,0.0,1.82,24.370000000000005
510,1245,Ryan Christie,BOU,MID,6.7,0.0,3.36,0.0,2.85,0.0,0.0,2.77,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,2.92,0.0,0.69,3.31,1.68,0.0,0.64,0.0,3.03,2.99,0.0,2.95,0.32,2.88,2.62,1.56,2.78,2.43,2.68,1.11,2.71,48.73
511,3472,Alex Scott,BOU,MID,6.5,0.0,1.13,0.0,1.1,0.0,0.0,1.12,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.14,0.0,0.26,1.17,0.59,0.0,0.22,0.0,1.02,0.99,0.0,1.02,0.11,1.02,0.93,0.57,1.0,0.88,1.01,0.4,0.95,17.65
512,3480,Hannes Delcroix,BUR,DEF,6.7,0.33,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.32,0.0,0.0,0.28,0.0,0.0,0.4,0.0,0.29,0.46,0.0,0.42,0.0,0.4,0.45,0.0,0.31,0.39,0.3,0.0,0.5,5.4399999999999995
513,3452,Ben Parkinson,NEW,FOR,6.5,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
514,1004,Nuno Tavares,FOR,DEF,7.1,0.0,0.63,0.0,0.57,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.29,0.0,0.0,0.0,0.3,0.0,0.0,0.32,0.0,0.42,0.49,0.0,0.34,0.0,0.41,0.41,0.07,0.34,0.5,0.42,0.07,0.47,6.6
515,1861,Sofyan Amrabat,MUN,MID,7.3,0.0,0.35,0.0,0.0,0.34,0.0,0.0,0.43,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.39,0.0,0.0,0.52,0.0,0.0,0.11,0.0,0.42,0.0,0.39,0.4,0.0,0.41,0.38,0.04,0.41,0.37,0.36,0.29,0.36,6.370000000000001
516,9,Emile Smith Rowe,ARS,MID,7.9,0.0,0.82,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.11,0.0,1.04,0.0,0.0,0.66,0.0,0.84,1.28,0.0,1.06,0.0,1.16,1.05,0.22,1.03,1.21,1.01,0.24,1.19,16.950000000000003
517,918,Tim Krul,LUT,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,1309,Alexander Mighten,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1246,Lewis Cook,BOU,MID,6.7,0.0,2.72,0.0,2.11,0.0,0.0,2.05,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,2.16,0.0,0.45,2.29,1.1,0.0,0.44,0.0,2.03,2.05,0.0,2.01,0.21,2.01,1.85,1.09,1.9,1.77,1.89,0.77,1.87,34.66
520,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1346,Stefan Bajcetic,LIV,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.01,0.2,0.0,0.31,0.27,0.0,0.24,0.1,0.19,0.24,0.25,0.22,0.17,0.26,2.63
522,3563,Ryan One,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,3407,Aribim Pepple,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,3404,Dan Potts,LUT,DEF,6.6,0.15,0.0,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.24,0.0,0.0,0.05,0.28,0.14,0.0,0.21,0.0,0.18,0.17,0.0,0.22,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4600000000000004
530,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,3389,Luke Freeman,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.19,0.0,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001
534,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,214,Mason Holgate,EVE,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,3213,Hamed Junior Traorè,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,885,Josh Dasilva,BRE,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.23,0.0,0.24,0.28,0.0,0.25,0.0,0.27,0.5,0.0,0.22,0.25,0.23,0.01,0.23,2.9
541,1321,Luis Sinisterra,BOU,MID,7.7,0.0,1.86,0.0,1.54,0.0,0.0,1.44,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,1.71,0.0,0.42,2.03,1.01,0.0,0.39,0.0,1.81,1.71,0.0,1.69,0.2,1.84,1.48,0.98,1.74,1.36,1.76,0.7,1.54,28.58
542,1319,Moussa Niakhate,FOR,DEF,6.6,0.0,2.01,0.0,2.13,0.0,0.0,2.96,0.0,0.0,0.0,0.0,1.77,0.0,0.0,1.67,0.0,0.0,0.0,1.43,0.0,0.0,1.84,0.0,2.74,2.5,0.0,1.4,0.0,2.93,2.02,0.41,1.39,2.78,2.16,0.38,2.51,35.03
543,3595,Sydie Peck,SHU,MID,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,3451,Alex Murphy,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2042,Fodé Ballo-Touré,FUL,DEF,6.6,0.41,0.0,0.0,0.44,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.27,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.38,0.34,0.0,0.35,0.0,0.32,0.14,0.0,0.42,0.36,0.3,0.18,0.45,5.58
546,1018,Saman Ghoddos,BRE,MID,6.5,0.0,0.0,0.0,0.86,0.0,0.0,1.2,0.0,0.0,1.03,0.0,0.0,0.0,1.08,1.04,0.0,0.0,0.0,0.88,0.0,0.0,0.87,0.0,0.87,0.89,0.0,0.84,0.0,1.02,1.79,0.0,0.83,0.88,0.85,0.03,0.85,15.81
547,1074,Lewis Dobbin,EVE,FOR,6.5,0.95,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.21,0.0,0.2,0.3,0.0,0.2,0.22,0.16,0.21,0.22,0.23,0.03,0.18,4.680000000000001
548,806,Tyler Onyango,EVE,MID,6.8,0.24,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
549,197,Cheikhou Kouyaté,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.14,0.02,0.13,0.15,0.14,0.02,0.14,1.19
